,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,77.2,64.8,3.50,2,77.2,2,98.4,78.8,6.00,1,98.4,1,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,0.0,0.0,0.00,0,0.0,0,165.2,143.4,4.54,13,165.2,13,145.6,118.8,5.14,7,145.6,7,0.0,0.0,0.00,0,0.0,0,111.7,90.0,5.00,5,111.7,5,141.2,121.3,3.71,7,141.2,7,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
2,1800,329.3,258.8,7.25,4,503.1,28,180.9,153.3,4.92,12,180.9,12,179.5,149.8,5.67,12,179.5,12,277.8,231.0,6.33,6,232.7,4,97.6,79.0,3.50,4,97.6,4,126.2,109.0,3.57,7,126.2,7,329.3,258.8,7.25,4,503.1,28,277.8,231.0,6.33,6,232.7,4
3,2400,337.5,274.5,8.88,17,440.8,65,168.6,138.1,4.47,15,168.6,15,222.0,186.6,6.33,6,222.0,6,312.0,256.7,6.00,4,233.3,2,126.1,107.3,3.50,6,126.1,6,127.3,104.9,3.38,8,127.3,8,337.5,274.5,8.88,17,440.8,65,312.0,256.7,6.00,4,233.3,2
4,3000,331.9,234.5,9.38,8,417.1,56,151.1,127.9,4.15,13,151.1,13,206.4,173.3,5.44,9,206.4,9,283.0,246.6,6.00,4,272.9,3,148.4,129.8,4.00,3,148.4,3,123.9,96.4,3.33,6,123.9,6,331.8,234.5,9.38,8,416.7,56,283.0,246.6,6.00,4,272.9,3
5,3600,333.9,267.6,8.29,7,526.9,31,188.2,159.2,4.60,15,188.2,15,196.0,166.0,5.25,8,196.0,8,316.3,261.8,6.67,6,278.5,3,126.2,111.8,3.00,3,126.2,3,104.3,81.2,2.60,10,104.3,10,333.9,267.6,8.29,7,526.9,31,316.3,261.8,6.67,6,278.5,3
6,Total,334.7,262.5,8.69,36,458.0,180,171.1,144.5,4.53,68,171.1,68,188.8,158.0,5.55,42,188.8,42,297.2,248.5,6.30,20,254.3,12,116.7,98.5,3.83,23,116.7,23,122.4,100.5,3.33,39,122.4,39,334.6,262.5,8.69,36,457.8,180,297.2,248.5,6.30,20,254.3,12
