,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
28,1740,0.0,0,1050.8,1,1077.9,5,0.0,0,0.0,0,1042.5,2,0.0,0,0.0,0
29,1800,1402.8,4,0.0,0,1064.2,3,1353.1,2,0.0,0,0.0,0,0.0,0,1035.0,1
30,1860,0.0,0,0.0,0,0.0,0,0.0,0,950.9,1,1206.1,2,0.0,0,0.0,0
31,1920,1524.9,6,0.0,0,1114.6,7,0.0,0,971.9,1,1129.2,2,1499.8,1,0.0,0
32,1980,1498.5,3,0.0,0,1122.5,2,1839.0,1,0.0,0,1298.8,2,0.0,0,0.0,0
33,2040,1597.4,2,1192.1,1,1095.0,3,0.0,0,908.6,4,1305.9,2,0.0,0,0.0,0
34,2100,0.0,0,0.0,0,1099.3,1,0.0,0,1016.0,2,0.0,0,1376.3,1,0.0,0
35,2160,0.0,0,0.0,0,0.0,0,0.0,0,1079.6,3,0.0,0,0.0,0,0.0,0
36,2220,1600.8,1,0.0,0,0.0,0,2107.8,1,0.0,0,0.0,0,0.0,0,0.0,0
37,2280,1716.9,3,0.0,0,1172.2,14,1841.9,1,0.0,0,1358.3,1,0.0,0,0.0,0
38,2340,0.0,0,0.0,0,1147.7,1,1929.1,1,0.0,0,1373.8,2,0.0,0,0.0,0
39,2400,1655.1,3,1656.4,1,1117.7,9,2102.2,1,0.0,0,1506.0,1,0.0,0,0.0,0
40,2460,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1312.1,3,0.0,0,0.0,0
41,2520,1695.8,4,1598.5,1,1193.8,9,0.0,0,1310.7,1,0.0,0,1388.3,1,0.0,0
42,2580,0.0,0,1662.7,5,0.0,0,1442.0,1,1258.6,2,1451.0,2,0.0,0,1440.9,1
43,2640,1721.7,1,0.0,0,1269.5,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
44,2700,0.0,0,1742.1,14,0.0,0,0.0,0,1508.7,1,0.0,0,0.0,0,0.0,0
45,2760,1900.9,3,1678.4,10,1193.9,10,0.0,0,0.0,0,1612.2,3,0.0,0,0.0,0
46,2820,0.0,0,0.0,0,0.0,0,2014.6,1,0.0,0,1584.8,3,0.0,0,0.0,0
47,2880,1829.4,3,1666.5,1,1142.2,6,2349.4,2,0.0,0,1668.2,2,1396.1,1,0.0,0
48,2940,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1569.5,1,0.0,0,0.0,0
49,3000,1949.6,2,0.0,0,1330.1,4,2036.6,1,0.0,0,1632.2,2,0.0,0,0.0,0
50,3060,0.0,0,0.0,0,0.0,0,2656.7,1,1120.1,1,1749.6,1,0.0,0,0.0,0
51,3120,1945.9,6,1867.8,2,1339.2,3,0.0,0,1559.1,3,0.0,0,0.0,0,0.0,0
52,3180,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1728.3,3,0.0,0,0.0,0
53,3240,2114.8,2,0.0,0,1303.4,9,2639.4,1,1212.4,1,1693.5,3,1407.6,1,0.0,0
54,3300,0.0,0,0.0,0,0.0,0,0.0,0,2066.3,1,1733.0,2,0.0,0,0.0,0
55,3360,2175.8,1,0.0,0,1452.6,1,0.0,0,0.0,0,1693.3,4,0.0,0,0.0,0
56,3420,0.0,0,1967.5,1,0.0,0,2477.1,3,1959.5,1,1717.1,3,0.0,0,0.0,0
57,3480,2160.6,2,2080.0,9,1361.4,8,2324.2,1,2006.7,1,1772.2,4,0.0,0,0.0,0
58,3540,0.0,0,1844.1,2,1283.1,1,0.0,0,0.0,0,1484.9,1,0.0,0,0.0,0
59,3600,2135.6,3,2011.0,9,1466.5,6,2569.8,1,1913.3,2,0.0,0,1418.7,1,0.0,0
60,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
