,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,510.4,1,0.0,0,0.0,0,521.8,1,0.0,0,0.0,0,0.0,0
1,1200,1167.4,1,675.3,24,799.6,19,1152.8,1,578.8,15,721.3,15,0.0,0,1151.6,1
2,1800,1229.1,20,727.6,27,859.9,18,1239.3,6,597.5,6,779.5,20,1632.7,1,1148.2,1
3,2400,1333.5,12,832.5,36,888.7,29,1326.4,8,576.2,17,863.0,13,1508.5,2,1148.8,2
4,3000,1387.5,18,856.6,25,932.8,29,1467.1,8,592.7,9,948.9,19,1386.7,2,1149.4,1
5,3600,1392.6,27,889.2,27,855.0,25,1402.2,12,591.2,12,979.9,20,1387.5,1,1204.4,3
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
