,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,499.6,2,0.0,0,0.0,0,492.5,3,468.9,2,0.0,0,0.0,0
1,1200,1084.8,1,637.7,26,792.8,19,1005.5,4,535.7,16,550.3,20,0.0,0,1055.0,1
2,1800,1196.0,19,636.0,32,902.4,17,1034.5,6,517.9,7,577.4,17,1632.7,1,1062.5,2
3,2400,1268.7,14,693.7,37,916.1,31,1027.3,7,547.1,21,585.4,16,1496.2,2,1071.5,1
4,3000,1274.9,21,744.2,24,957.1,26,1106.2,15,542.3,10,622.0,25,1455.3,2,1074.6,2
5,3600,1315.1,30,724.6,30,914.9,28,1004.8,9,578.9,11,604.8,16,1459.5,1,1026.9,2
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
