,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,555.9,1,0.0,0,0.0,0,489.0,2,0.0,0,0.0,0,0.0,0
1,1200,0.0,0,698.9,21,923.4,10,0.0,0,565.5,11,672.0,16,0.0,0,0.0,0
2,1800,1349.0,11,806.4,26,994.6,18,1270.5,9,572.2,9,744.0,19,1456.7,1,1328.0,2
3,2400,1427.5,18,891.2,33,1019.4,27,1274.1,6,584.0,16,822.6,14,1452.2,2,1162.7,2
4,3000,1535.0,15,924.4,19,1005.8,33,1351.4,5,600.8,9,879.7,19,1450.2,2,1265.6,1
5,3600,1537.7,24,1027.6,22,975.2,25,1402.7,13,601.2,14,908.3,21,1451.5,1,1326.7,2
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
