speed,LinkName,TQDelay
0.0,ci1,109.4572237482531
0.0,ci10,86.81615851668082
0.0,ci11,67.17540046573988
0.0,ci12,48.64560697518444
0.0,ci13,31.86726833847392
0.0,ci2,57.65238791697137
0.0,ci3,64.22282108937141
0.0,ci4,118.2560465276344
0.0,ci5,100.60375773651636
0.0,ci6,76.32922400340473
0.0,ci7,60.361956293889534
0.0,ci8,82.70627043772589
0.0,ci9,66.50093923710945
0.0,co1,23.800886974151037
0.0,co10,118.8966698258113
0.0,co11,139.14723926380367
0.0,co12,235.5271393643032
0.0,co13,183.79504569757947
0.0,co2,70.14093525511144
0.0,co3,113.07539962331577
0.0,co4,153.96137464582762
0.0,co5,116.51893742621016
0.0,co6,155.1551971400661
0.0,co7,132.52086046970592
0.0,co8,175.22000086229198
0.0,co9,135.77430852472662
10.0,ci1,92.35870667500174
10.0,ci10,73.96027397260274
10.0,ci11,58.02608970309539
10.0,ci12,36.61652485445589
10.0,ci13,26.2311707905854
10.0,ci2,69.1858134155744
10.0,ci3,76.2120246659815
10.0,ci4,99.80395314787701
10.0,ci5,87.37096018735362
10.0,ci6,60.22756792577866
10.0,ci7,58.24792524548622
10.0,ci8,71.0550980392157
10.0,ci9,60.000214132762316
10.0,co1,16.93238019592269
10.0,co10,140.5253192426244
10.0,co11,175.1210810810811
10.0,co12,245.83265602322209
10.0,co13,167.89994700582938
10.0,co2,59.14214444092493
10.0,co3,112.6704186413902
10.0,co4,140.4771599264706
10.0,co5,113.55543964232488
10.0,co6,138.98859362859363
10.0,co7,135.48779790276453
10.0,co8,141.96270827823326
10.0,co9,128.72385459238544
20.0,ci1,101.98771677455447
20.0,ci10,70.55749778172138
20.0,ci11,47.10667172100076
20.0,ci12,37.12669428144057
20.0,ci13,34.07077715126257
20.0,ci2,91.59421927983207
20.0,ci3,86.93656767483235
20.0,ci4,113.24118402053587
20.0,ci5,77.65586892729051
20.0,ci6,56.89314571039491
20.0,ci7,69.45573821825583
20.0,ci8,56.68043283390959
20.0,ci9,61.83768667642753
20.0,co1,16.349450194049158
20.0,co10,140.27334555276866
20.0,co11,207.45660714285714
20.0,co12,151.12587191604095
20.0,co13,187.97259856675572
20.0,co2,47.48596086215452
20.0,co3,122.43140593078685
20.0,co4,129.63828125
20.0,co5,113.84789809811214
20.0,co6,112.72861597861598
20.0,co7,144.42161283277113
20.0,co8,159.41521722531877
20.0,co9,126.49046133639797
30.0,ci1,79.77745490324696
30.0,ci10,64.42333927934357
30.0,ci11,45.54014093595932
30.0,ci12,44.65047476059082
30.0,ci13,17.758326489643217
30.0,ci2,66.11666380789023
30.0,ci3,61.116982299789576
30.0,ci4,95.03886215680726
30.0,ci5,73.60066418703508
30.0,ci6,56.832784196794634
30.0,ci7,53.40328749462827
30.0,ci8,51.4329126113423
30.0,ci9,62.477358398911875
30.0,co1,17.92385606397157
30.0,co10,111.56097668614561
30.0,co11,155.43460258780036
30.0,co12,119.33707818930041
30.0,co13,144.51289080314163
30.0,co2,44.57964154411764
30.0,co3,121.71268784081921
30.0,co4,104.72897813543882
30.0,co5,99.37278817827615
30.0,co6,90.22739043135083
30.0,co7,123.36493806527723
30.0,co8,106.00519385601962
30.0,co9,126.91192622611861
40.0,ci1,68.55100457213736
40.0,ci10,66.459012066365
40.0,ci11,48.83157739846969
40.0,ci12,42.145822102425875
40.0,ci13,2.7260544718439452
40.0,ci2,58.57367374202167
40.0,ci3,50.63510664378524
40.0,ci4,87.7204786428355
40.0,ci5,75.88765695332859
40.0,ci6,67.96026926382125
40.0,ci7,40.264125206403904
40.0,ci8,26.507769423558898
40.0,ci9,31.73871297242084
40.0,co1,26.066891921931266
40.0,co10,63.74612290502794
40.0,co11,147.37476349937214
40.0,co12,135.7193051575931
40.0,co13,49.85921284080915
40.0,co2,36.379056603773584
40.0,co3,29.71559633027523
40.0,co4,23.7797699594046
40.0,co5,30.03420574336605
40.0,co6,20.331143232588698
40.0,co7,54.75235404896422
40.0,co8,84.16012123836327
40.0,co9,92.21510228640193
50.0,ci1,60.38918174665617
50.0,ci10,152.35
50.0,ci11,44.75
50.0,ci12,0.0
50.0,ci13,0.03288043478260869
50.0,ci2,38.92227027027027
50.0,ci3,19.666666666666668
50.0,ci4,114.72988505747126
50.0,ci5,68.31950354609928
50.0,ci6,90.5095890410959
50.0,ci7,48.26943986820428
50.0,ci8,23.795
50.0,ci9,37.199999999999996
50.0,co1,30.218186555497653
50.0,co10,0.75
50.0,co11,109.3813004484305
50.0,co12,99.95911330049262
50.0,co13,33.8421052631579
50.0,co2,5.675
50.0,co3,8.766666666666666
50.0,co4,9.024137931034483
50.0,co5,6.527272727272727
50.0,co6,0.0
50.0,co7,62.45
50.0,co8,28.166666666666668
50.0,co9,14.12
