,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,136.2,85.4,6.00,2,136.2,2,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,86.4,55.8,2.33,3,86.4,3,155.1,97.6,5.20,5,155.1,5,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,264.9,156.7,8.00,1,264.9,1,304.6,198.2,16.15,27,304.6,27,266.5,172.8,10.37,19,266.5,19,346.8,280.2,5.00,1,0.0,0,150.6,119.1,3.93,14,150.6,14,265.0,174.0,11.85,13,265.0,13,264.9,156.7,8.00,1,264.9,1,346.8,280.2,5.00,1,0.0,0
2,1800,530.6,350.2,22.16,19,495.8,43,371.6,236.5,25.37,30,371.6,30,359.7,259.1,12.81,21,359.7,21,498.4,375.6,17.86,7,546.1,6,169.8,133.7,5.27,15,169.8,15,440.8,306.5,20.33,21,440.8,21,530.5,350.2,22.16,19,495.8,43,498.4,375.6,17.86,7,546.1,6
3,2400,651.5,442.2,30.56,16,526.6,64,622.8,393.4,57.83,36,622.8,36,489.1,369.0,17.56,27,489.1,27,548.5,390.0,26.00,8,592.4,6,159.4,116.1,4.79,14,159.4,14,535.5,369.2,34.08,13,535.5,13,651.3,442.2,30.56,16,526.3,64,548.5,390.0,26.00,8,592.4,6
4,3000,800.9,525.6,61.93,27,570.5,75,690.5,439.0,75.43,30,690.5,30,481.1,354.9,19.81,37,481.1,37,613.4,407.9,36.25,12,683.4,10,156.8,121.8,5.50,12,156.8,12,564.3,384.7,35.70,27,564.3,27,800.7,525.6,61.93,27,570.4,75,613.4,407.9,36.25,12,683.4,10
5,3600,982.1,655.8,81.57,23,729.6,47,826.4,539.1,85.14,29,826.4,29,537.9,398.7,21.79,29,537.9,29,732.9,521.0,42.20,10,767.4,9,138.8,102.3,3.40,10,138.8,10,615.0,434.3,38.86,28,615.0,28,981.8,655.8,81.57,23,729.1,47,732.9,521.0,42.20,10,767.4,9
6,Total,755.6,501.9,51.93,86,575.5,230,563.3,360.9,52.10,154,563.3,154,445.3,326.1,17.33,133,445.3,133,603.0,424.6,31.45,38,663.6,31,153.1,116.9,4.53,68,153.1,68,494.4,341.4,28.99,107,494.4,107,755.4,501.9,51.93,86,575.3,230,603.0,424.6,31.45,38,663.6,31
