speed,LinkName,TQDelay
0.0,ci1,106.53940624749487
0.0,ci10,77.79755747126437
0.0,ci11,60.90389047279639
0.0,ci12,32.8727070257137
0.0,ci13,23.639649694177457
0.0,ci2,64.69046775506295
0.0,ci3,81.63404632824052
0.0,ci4,189.3540441363845
0.0,ci5,143.71527454560643
0.0,ci6,84.95992762743865
0.0,ci7,79.29957942030944
0.0,ci8,74.08343369792307
0.0,ci9,72.97997789648186
0.0,co1,25.859790406294426
0.0,co10,144.0295799899425
0.0,co11,117.4971736204576
0.0,co12,261.0322147651007
0.0,co13,151.49351313743145
0.0,co2,92.03176906452609
0.0,co3,155.40835550275074
0.0,co4,144.26794454490658
0.0,co5,85.97121689201704
0.0,co6,166.51737459517813
0.0,co7,201.5388784234169
0.0,co8,188.8584817952828
0.0,co9,163.4948321701562
10.0,ci1,98.98591732385822
10.0,ci10,66.18705570291777
10.0,ci11,46.499910474485226
10.0,ci12,26.546097455799913
10.0,ci13,18.28820912124583
10.0,ci2,90.5688899950224
10.0,ci3,106.40275993338092
10.0,ci4,161.63839706652698
10.0,ci5,108.77551371200876
10.0,ci6,66.05684803001877
10.0,ci7,60.61546515106192
10.0,ci8,65.82125373134329
10.0,ci9,60.97015523284927
10.0,co1,17.921151960784314
10.0,co10,143.08397081026672
10.0,co11,165.16666666666666
10.0,co12,206.3770226537217
10.0,co13,162.12345163535142
10.0,co2,79.25107698129868
10.0,co3,151.00357452339688
10.0,co4,152.2798373038931
10.0,co5,114.94794007490637
10.0,co6,146.47903722721438
10.0,co7,169.2697820620285
10.0,co8,169.20772958565544
10.0,co9,134.63527166591828
20.0,ci1,89.41752165223184
20.0,ci10,57.90634567901235
20.0,ci11,36.71778628851396
20.0,ci12,27.27697766645794
20.0,ci13,24.311217767739507
20.0,ci2,86.01840319361278
20.0,ci3,98.82347858752817
20.0,ci4,152.9194454296308
20.0,ci5,108.2055726934017
20.0,ci6,74.45658092175778
20.0,ci7,63.11659632197769
20.0,ci8,49.944625377367124
20.0,ci9,56.75566480010418
20.0,co1,15.846281816669439
20.0,co10,142.16020839200226
20.0,co11,178.82213740458016
20.0,co12,217.6967845659164
20.0,co13,167.06678246926776
20.0,co2,68.87876745829031
20.0,co3,152.30162574089755
20.0,co4,124.82207566817078
20.0,co5,107.23701387000271
20.0,co6,131.13792248760703
20.0,co7,185.31079691516712
20.0,co8,114.81736169772614
20.0,co9,122.9514855908854
30.0,ci1,85.59212265058696
30.0,ci10,52.42160645257211
30.0,ci11,36.167906281940404
30.0,ci12,30.74626295260234
30.0,ci13,12.4738358899882
30.0,ci2,88.41570365118753
30.0,ci3,86.60746935284615
30.0,ci4,139.70604075167398
30.0,ci5,125.14289602177219
30.0,ci6,79.55857683720028
30.0,ci7,48.793013918629555
30.0,ci8,47.17891068152956
30.0,ci9,55.97095692545783
30.0,co1,25.940904253054622
30.0,co10,131.46120938599674
30.0,co11,160.02721486631563
30.0,co12,145.540233804189
30.0,co13,160.35560434761513
30.0,co2,57.75050793142125
30.0,co3,151.6988064274771
30.0,co4,117.53469454694547
30.0,co5,99.7923013923014
30.0,co6,111.07834605073211
30.0,co7,162.46946001367056
30.0,co8,109.19637055219322
30.0,co9,141.46410723581468
40.0,ci1,85.64070019681363
40.0,ci10,50.98551587301587
40.0,ci11,35.16604026845638
40.0,ci12,28.44508547008547
40.0,ci13,1.6824226991633322
40.0,ci2,76.13483520076083
40.0,ci3,79.69293816480557
40.0,ci4,74.56471088435374
40.0,ci5,112.58595041322313
40.0,ci6,82.6338720103426
40.0,ci7,39.07759547867785
40.0,ci8,32.77018095987412
40.0,ci9,28.36264534883721
40.0,co1,28.344047360154644
40.0,co10,106.28142113600362
40.0,co11,133.95054602184086
40.0,co12,112.73804990995626
40.0,co13,84.81809684538491
40.0,co2,48.726768474635776
40.0,co3,79.43510040160642
40.0,co4,79.4980020584852
40.0,co5,95.77424372941475
40.0,co6,93.88953836930456
40.0,co7,140.36369860519318
40.0,co8,130.62839167935059
40.0,co9,105.82775482093663
50.0,ci1,68.29116242038216
50.0,ci10,102.2
50.0,ci11,72.17500000000001
50.0,ci12,28.414285714285715
50.0,ci13,0.05542168674698795
50.0,ci2,41.56806482364156
50.0,ci3,187.1054054054054
50.0,ci4,105.22
50.0,ci6,101.99466666666667
50.0,ci7,40.6453593859037
50.0,ci8,51.381818181818176
50.0,ci9,20.6
50.0,co1,21.175
50.0,co10,0.0
50.0,co11,15.9
50.0,co12,0.0
50.0,co13,61.48602150537634
50.0,co3,7.3999999999999995
50.0,co4,13.157575757575756
50.0,co5,16.88235294117647
50.0,co6,0.05000000000000001
50.0,co7,129.18769596199525
50.0,co8,166.38888888888889
