,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,115.1,80.6,4.50,2,115.1,2,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,0.0,0.0,0.00,0,0.0,0,321.3,241.5,11.63,30,321.3,30,310.8,247.4,7.55,11,310.8,11,0.0,0.0,0.00,0,0.0,0,195.6,146.9,5.67,21,195.6,21,337.2,234.7,20.87,15,337.2,15,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
2,1800,565.5,425.7,18.54,13,550.3,37,634.8,509.1,28.25,12,634.8,12,412.4,318.4,14.71,38,412.4,38,753.4,529.7,54.75,4,795.4,3,215.5,170.3,7.22,18,215.5,18,590.7,405.2,48.22,18,590.7,18,565.3,425.7,18.54,13,550.2,37,753.4,529.7,54.75,4,795.4,3
3,2400,789.0,592.4,37.67,21,567.3,69,978.0,756.3,70.71,7,978.0,7,536.2,419.7,22.54,41,536.2,41,813.9,552.9,66.10,10,856.4,8,202.2,148.7,7.91,23,202.2,23,790.7,505.1,89.33,15,790.7,15,788.0,592.4,37.38,21,567.0,69,813.9,552.9,66.10,10,856.4,8
4,3000,880.2,627.5,59.20,10,518.6,58,1223.6,937.4,98.94,35,1223.6,35,604.6,471.7,30.74,31,604.6,31,993.2,661.0,99.25,8,993.2,8,210.9,148.0,7.33,12,210.9,12,969.4,603.8,127.64,25,969.4,25,878.2,627.2,58.40,10,518.3,58,993.2,661.0,99.25,8,993.2,8
5,3600,1243.2,897.5,94.67,12,664.9,36,1245.9,887.4,136.59,17,1245.9,17,830.0,651.9,60.06,33,830.0,33,1210.8,824.0,123.80,15,1222.4,14,203.8,155.3,6.92,26,203.8,26,1121.9,729.3,145.30,23,1121.9,23,1238.0,894.4,93.17,12,663.1,36,1210.8,824.0,123.80,15,1222.4,14
6,Total,850.8,625.4,49.29,56,567.6,200,872.3,658.8,68.99,101,872.3,101,566.3,442.6,29.23,154,566.3,154,1007.0,683.7,95.43,37,1039.3,33,202.9,152.4,6.94,102,202.9,102,808.2,523.5,94.31,96,808.2,96,848.9,624.6,48.71,56,567.1,200,1007.0,683.7,95.43,37,1039.3,33
