,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,556.9,2,0.0,0,0.0,0,464.8,2,0.0,0,0.0,0,0.0,0
1,1200,1110.6,1,703.3,26,930.7,14,0.0,0,539.5,18,785.9,13,0.0,0,0.0,0
2,1800,1322.4,11,899.0,18,985.3,26,1401.7,4,533.8,21,1038.5,13,1608.7,1,1271.1,2
3,2400,1575.8,17,1221.0,17,1139.2,32,1721.7,8,596.8,14,1289.2,16,1418.5,2,0.0,0
4,3000,1748.4,11,1565.7,25,1125.9,35,1845.6,6,546.7,19,1453.3,20,1404.7,2,1828.9,2
5,3600,1952.3,23,1721.2,29,1258.7,33,2114.4,9,562.8,11,1542.3,23,1455.5,1,0.0,0
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
