,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,84.9,75.2,2.00,1,84.9,1,153.2,90.4,7.67,3,153.2,3,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,263.5,217.6,9.00,1,263.5,1,192.1,152.4,7.00,12,192.1,12,155.6,116.2,4.86,7,155.6,7,235.7,162.2,9.33,3,184.0,2,152.8,135.1,3.50,4,152.8,4,134.1,91.8,6.30,10,134.1,10,263.5,217.6,9.00,1,263.5,1,235.7,162.2,9.33,3,184.0,2
2,1800,297.3,207.5,10.67,6,370.6,30,192.2,146.8,6.79,14,192.2,14,163.4,123.4,5.27,11,163.4,11,175.0,114.1,7.25,4,196.9,2,137.3,119.9,3.60,5,137.3,5,130.8,83.5,7.00,4,130.8,4,297.2,207.5,10.67,6,370.6,30,175.0,114.1,7.25,4,196.9,2
3,2400,342.2,251.5,10.73,15,404.0,63,216.6,165.5,8.50,12,216.6,12,216.6,166.7,7.83,6,216.6,6,212.3,134.6,8.25,4,297.3,2,130.1,105.8,4.00,5,130.1,5,124.8,72.2,6.83,6,124.8,6,342.1,251.5,10.73,15,404.0,63,212.3,134.6,8.25,4,297.3,2
4,3000,321.6,235.9,9.11,9,391.3,57,197.3,149.8,7.22,18,197.3,18,240.2,190.5,7.20,10,240.2,10,215.8,139.9,10.00,4,229.5,3,54.2,40.4,2.25,4,54.2,4,120.4,70.6,5.20,5,120.4,5,321.6,235.9,9.11,9,391.3,57,215.8,139.9,10.00,4,229.5,3
5,3600,352.9,250.9,10.10,10,521.3,34,234.5,179.4,6.90,10,234.5,10,179.7,140.7,5.83,12,179.7,12,260.3,178.5,8.20,5,307.7,3,113.2,96.8,3.00,4,113.2,4,114.9,64.8,6.13,8,114.9,8,352.8,250.9,10.10,10,521.3,34,260.3,178.5,8.20,5,307.7,3
6,Total,331.8,240.7,10.17,41,415.5,185,204.4,157.0,7.27,66,204.4,66,190.1,147.0,6.11,46,190.1,46,221.1,146.7,8.55,20,247.3,12,117.5,99.7,3.26,23,117.5,23,127.6,78.6,6.39,36,127.6,36,331.7,240.7,10.17,41,415.5,185,221.1,146.7,8.55,20,247.3,12
