,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,139.2,98.0,5.25,4,139.2,4,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,80.3,48.4,4.00,1,80.3,1,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,0.0,0.0,0.00,0,0.0,0,221.1,161.4,9.56,25,221.1,25,190.4,129.7,6.13,15,190.4,15,249.7,186.8,2.00,1,0.0,0,147.2,124.2,3.79,14,147.2,14,181.4,124.9,6.50,16,181.4,16,0.0,0.0,0.00,0,0.0,0,249.7,186.8,2.00,1,0.0,0
2,1800,396.9,295.4,12.30,20,489.3,44,240.3,170.7,9.63,32,240.3,32,231.5,168.4,8.17,12,231.5,12,366.1,249.1,11.75,8,394.9,6,127.0,104.6,3.50,8,127.0,8,264.9,182.3,10.38,16,264.9,16,396.8,295.4,12.30,20,489.3,44,366.0,249.1,11.75,8,394.9,6
3,2400,499.3,373.6,14.00,16,494.0,64,304.2,217.1,14.59,34,304.2,34,336.7,260.1,10.17,30,336.7,30,408.3,309.7,13.86,7,512.3,5,127.5,96.1,3.88,17,127.5,17,378.5,281.0,18.11,18,378.5,18,499.1,373.6,14.00,16,494.0,64,408.3,309.7,13.86,7,512.3,5
4,3000,543.5,408.9,19.78,18,527.5,66,352.2,235.6,23.19,27,352.2,27,388.7,297.7,12.32,28,388.7,28,474.0,330.3,27.50,8,496.8,7,145.9,108.9,5.40,10,145.9,10,414.7,286.7,26.35,17,414.7,17,543.5,408.9,19.78,18,527.5,66,474.0,330.3,27.50,8,496.8,7
5,3600,598.8,439.6,29.26,27,513.7,51,367.7,225.1,36.50,2,367.7,2,406.4,317.5,12.36,28,406.4,28,524.4,392.6,25.64,11,601.2,9,131.1,101.2,4.27,11,131.1,11,425.0,331.5,21.00,20,425.0,20,598.6,439.6,29.26,27,513.6,51,524.4,392.6,25.64,11,601.2,9
6,Total,517.0,384.2,19.95,81,507.4,225,277.1,194.2,14.22,124,277.1,124,336.3,256.6,10.50,113,336.3,113,445.6,323.1,19.86,35,511.8,27,135.8,106.9,4.13,60,135.8,60,336.2,244.6,16.68,88,336.2,88,516.9,384.2,19.95,81,507.3,225,445.6,323.1,19.86,35,511.8,27
