,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,129.7,94.2,4.67,3,129.7,3,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,0.0,0.0,0.00,0,0.0,0,398.9,333.4,7.87,15,398.9,15,476.4,397.3,11.75,8,476.4,8,0.0,0.0,0.00,0,0.0,0,226.7,161.1,9.67,12,226.7,12,347.5,290.1,8.11,9,347.5,9,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
2,1800,680.0,540.0,14.75,8,527.6,32,538.2,419.1,19.35,31,538.2,31,508.0,416.8,13.20,20,508.0,20,744.9,624.0,13.00,2,899.0,1,177.3,126.4,7.00,9,177.3,9,574.1,473.4,20.59,17,574.1,17,679.9,540.0,14.75,8,527.6,32,744.9,624.0,13.00,2,899.0,1
3,2400,821.8,651.1,22.89,18,597.1,66,680.4,517.9,40.93,30,680.4,30,564.3,470.6,12.62,21,564.3,21,779.0,579.6,31.50,8,863.3,6,164.7,105.5,7.16,19,164.7,19,705.7,543.4,31.90,10,705.7,10,821.7,651.1,22.89,18,597.1,66,779.0,579.6,31.50,8,863.3,6
4,3000,976.4,746.5,43.47,15,699.7,39,720.3,544.5,54.48,23,720.3,23,576.7,482.8,13.46,35,576.7,35,943.3,704.0,53.50,6,1038.6,5,168.2,108.5,8.00,8,168.2,8,778.2,568.5,54.86,14,778.2,14,976.3,746.5,43.47,15,699.7,39,943.3,704.0,53.50,6,1038.6,5
5,3600,1006.1,781.1,54.94,18,660.9,66,850.7,654.8,70.00,32,850.7,32,555.4,466.3,12.13,24,555.4,24,974.8,711.2,60.11,9,1043.5,7,208.7,156.1,6.79,14,208.7,14,937.6,706.3,63.25,20,937.6,20,1006.0,781.1,54.94,18,660.9,66,974.7,711.2,60.11,9,1043.5,7
6,Total,898.1,699.9,36.80,59,626.6,203,663.1,511.5,41.52,131,663.1,131,549.4,458.2,12.82,108,549.4,108,886.2,660.4,45.60,25,977.7,19,186.2,129.4,7.51,65,186.2,65,708.5,545.4,39.64,70,708.5,70,898.0,699.9,36.80,59,626.6,203,886.2,660.4,45.60,25,977.7,19
