,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,523.0,1,0.0,0,0.0,0,508.4,4,0.0,0,0.0,0,0.0,0
1,1200,1162.9,1,862.5,19,914.0,12,0.0,0,543.9,12,696.8,14,0.0,0,0.0,0
2,1800,1440.4,7,944.2,20,987.5,18,1356.6,6,542.0,8,851.2,17,1662.7,1,1368.4,2
3,2400,1588.4,18,1043.6,34,1045.6,23,1416.6,8,510.5,18,980.5,13,1610.1,2,1297.1,1
4,3000,1705.8,11,1133.8,27,1058.7,37,1586.0,4,508.0,12,1086.6,13,1521.2,1,1439.7,1
5,3600,1757.0,22,1277.7,27,1027.3,26,1743.3,8,491.6,14,1184.9,17,1619.4,2,1709.4,1
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
