,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,130.9,91.4,6.00,2,130.9,2,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,71.5,48.7,3.33,3,71.5,3,160.9,127.8,4.00,1,160.9,1,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,0.0,0.0,0.00,0,0.0,0,199.2,127.1,8.57,30,199.2,30,230.3,181.1,5.45,11,230.3,11,0.0,0.0,0.00,0,0.0,0,116.7,77.4,4.18,11,116.7,11,220.2,152.1,8.24,17,220.2,17,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
2,1800,372.1,257.0,12.48,21,397.2,45,231.8,150.3,11.09,34,231.8,34,285.5,233.7,5.73,22,285.5,22,477.5,338.6,16.56,9,504.9,7,102.2,70.3,4.00,8,102.2,8,313.1,224.7,14.39,18,313.1,18,372.1,257.0,12.48,21,397.2,45,477.5,338.6,16.56,9,504.9,7
3,2400,414.3,294.2,12.88,16,480.2,64,276.9,186.3,14.52,31,276.9,31,283.0,227.6,6.54,28,283.0,28,439.0,316.4,15.63,8,439.1,6,130.1,88.6,5.45,20,130.1,20,334.5,227.3,20.00,15,334.5,15,414.3,294.2,12.88,16,480.2,64,439.0,316.4,15.63,8,439.1,6
4,3000,475.9,320.6,19.64,22,459.6,70,322.8,204.0,20.21,29,322.8,29,301.9,241.6,6.84,32,301.9,32,552.6,380.6,32.71,7,574.9,6,115.5,75.1,4.38,8,115.5,8,408.5,263.9,32.77,22,408.5,22,475.9,320.6,19.64,22,459.5,70,552.6,380.6,32.71,7,574.9,6
5,3600,498.8,335.1,24.56,32,437.9,56,266.6,182.4,13.72,29,266.6,29,291.6,239.6,6.63,24,291.6,24,526.3,358.3,28.69,13,546.7,11,99.6,68.8,3.65,17,99.6,17,385.5,248.8,29.32,19,385.5,19,498.8,335.1,24.56,32,437.9,56,526.3,358.3,28.69,13,546.7,11
6,Total,449.2,306.4,18.53,91,448.1,235,256.7,168.3,13.42,155,256.7,155,285.5,230.7,6.38,117,285.5,117,500.5,348.7,23.68,37,521.1,30,112.5,76.2,4.39,67,112.5,67,335.5,225.0,21.53,92,335.5,92,449.1,306.4,18.53,91,448.1,235,500.5,348.7,23.68,37,521.1,30
