,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,144.9,108.5,3.00,1,144.9,1,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,93.7,70.7,2.75,4,93.7,4,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,373.1,287.7,10.00,1,373.1,1,438.0,368.8,11.11,19,438.0,19,340.6,275.4,8.00,12,340.6,12,0.0,0.0,0.00,0,0.0,0,131.5,98.4,4.42,12,131.5,12,310.4,230.9,9.79,14,310.4,14,373.1,287.7,10.00,1,373.1,1,0.0,0.0,0.00,0,0.0,0
2,1800,649.6,525.2,18.50,8,587.7,32,540.5,438.7,15.80,20,540.5,20,400.5,325.5,10.78,18,400.5,18,556.1,420.3,17.50,6,626.9,4,103.0,77.2,3.50,8,103.0,8,468.7,350.8,17.29,17,468.7,17,649.6,525.2,18.50,8,587.7,32,556.1,420.3,17.50,6,626.9,4
3,2400,793.5,609.5,22.59,22,622.7,70,641.8,494.8,28.78,37,641.8,37,467.8,367.2,14.43,23,467.8,23,647.6,466.8,37.25,8,676.1,7,82.2,53.2,3.17,18,82.2,18,596.6,429.0,43.92,13,596.6,13,793.4,609.5,22.59,22,622.6,70,647.6,466.8,37.25,8,676.1,7
4,3000,869.7,693.0,31.23,13,622.1,37,721.3,547.1,46.19,27,721.3,27,472.8,384.6,12.05,37,472.8,37,787.8,589.9,42.50,4,864.3,3,87.8,54.8,3.42,12,87.8,12,707.9,486.0,60.00,13,707.9,13,869.5,693.0,31.15,13,622.0,37,787.8,589.9,42.50,4,864.3,3
5,3600,957.6,726.0,49.04,25,716.9,73,862.6,658.0,59.52,29,862.6,29,444.3,353.8,11.92,26,444.3,26,974.9,709.0,72.88,8,993.8,7,73.8,40.6,3.36,14,73.8,14,804.3,553.2,71.65,17,804.3,17,957.5,726.0,49.04,25,716.6,73,974.9,709.0,72.88,8,993.8,7
6,Total,844.6,653.0,33.14,69,648.4,213,658.0,511.7,34.35,133,658.0,133,440.5,353.8,11.88,116,440.5,116,748.8,549.5,44.46,26,799.5,21,93.3,62.7,3.49,68,93.3,68,580.3,412.1,40.54,74,580.3,74,844.5,653.0,33.13,69,648.3,213,748.8,549.5,44.46,26,799.5,21
