,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,120.2,76.3,4.00,1,120.2,1,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,46.3,38.5,1.33,3,46.3,3,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,0.0,0.0,0.00,0,0.0,0,298.4,231.5,10.39,23,298.4,23,257.4,211.9,5.38,13,257.4,13,0.0,0.0,0.00,0,0.0,0,102.4,73.3,4.18,11,102.4,11,261.3,210.1,7.79,14,261.3,14,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
2,1800,400.4,298.1,13.08,13,411.1,37,342.3,264.9,12.33,30,342.3,30,282.9,235.7,6.63,16,282.9,16,404.7,300.9,12.00,6,448.8,4,102.0,77.0,3.22,9,102.0,9,355.0,288.5,11.60,20,355.0,20,400.4,298.1,13.08,13,411.0,37,404.7,300.9,12.00,6,448.8,4
3,2400,479.5,351.7,15.35,20,468.8,68,389.4,297.5,18.90,30,389.4,30,271.5,223.5,6.30,33,271.5,33,435.4,330.4,17.00,8,484.0,6,115.9,86.0,4.17,18,115.9,18,449.3,344.2,20.00,10,449.3,10,479.4,351.7,15.35,20,468.7,68,435.4,330.4,17.00,8,484.0,6
4,3000,589.2,433.4,25.39,18,535.1,42,436.6,316.5,29.73,26,436.6,26,305.3,239.8,7.81,27,305.3,27,523.4,397.7,25.33,9,586.9,7,103.0,73.7,4.55,11,103.0,11,496.7,355.8,30.28,25,496.7,25,589.0,433.4,25.39,18,535.1,42,523.4,397.7,25.33,9,586.9,7
5,3600,550.9,389.1,32.54,28,492.1,76,492.0,328.0,51.78,27,492.0,27,254.6,211.3,6.37,27,254.6,27,613.6,466.2,24.64,11,642.2,10,93.0,68.9,3.73,11,93.0,11,482.4,369.9,20.25,20,482.4,20,550.9,389.1,32.54,28,492.1,76,613.6,466.2,24.64,11,642.2,10
6,Total,516.8,374.8,23.35,79,479.6,223,391.0,287.3,24.46,137,391.0,137,275.4,224.8,6.61,116,275.4,116,510.9,387.0,20.79,34,564.1,27,102.0,75.1,3.89,63,102.0,63,419.3,319.6,19.13,89,419.3,89,516.7,374.8,23.35,79,479.6,223,510.9,387.0,20.79,34,564.1,27
