,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,174.1,135.5,6.50,2,174.1,2,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,138.9,109.5,5.50,2,138.9,2,162.1,127.3,5.00,1,162.1,1,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,261.7,172.8,14.00,1,261.7,1,198.0,128.8,8.71,34,198.0,34,215.2,161.1,6.90,21,215.2,21,379.6,294.6,12.00,1,379.6,1,153.2,115.3,6.40,10,153.2,10,193.1,136.9,8.26,19,193.1,19,261.7,172.8,14.00,1,261.7,1,379.6,294.6,12.00,1,379.6,1
2,1800,364.9,238.0,14.81,27,390.3,51,220.0,144.3,10.15,34,220.0,34,247.6,172.5,8.71,17,247.6,17,389.8,280.2,13.00,8,400.8,6,141.4,102.5,5.67,9,141.4,9,207.3,139.6,8.58,19,207.3,19,364.8,238.0,14.81,27,390.3,51,389.8,280.2,13.00,8,400.8,6
3,2400,355.4,232.0,16.07,14,384.3,62,260.7,171.7,14.47,34,260.7,34,253.0,186.3,9.16,32,253.0,32,377.5,272.6,15.25,8,389.9,6,155.3,113.7,5.75,16,155.3,16,265.6,178.8,14.50,16,265.6,16,355.2,232.0,16.07,14,384.3,62,377.5,272.6,15.25,8,389.9,6
4,3000,445.4,308.2,18.70,20,424.8,68,337.3,198.3,39.00,26,337.3,26,305.5,231.7,10.00,24,305.5,24,417.1,304.7,18.90,10,427.5,9,171.6,125.3,6.63,8,171.6,8,267.0,177.0,16.32,22,267.0,22,445.3,308.2,18.70,20,424.5,68,417.1,304.7,18.90,10,427.5,9
5,3600,514.4,332.5,39.69,35,409.8,83,353.0,198.3,44.15,26,353.0,26,291.6,220.6,10.45,29,291.6,29,442.0,320.4,16.83,12,476.9,9,145.4,106.2,6.00,15,145.4,15,302.9,220.3,12.53,17,302.9,17,514.4,332.5,39.69,35,409.8,83,442.0,320.4,16.83,12,476.9,9
6,Total,433.0,285.0,24.76,97,403.4,265,265.2,164.8,21.21,156,265.2,156,265.1,197.0,9.18,123,265.1,123,410.1,297.6,16.13,39,427.9,31,152.0,111.8,6.02,60,152.0,60,245.1,168.9,12.01,94,245.1,94,432.9,285.0,24.76,97,403.3,265,410.1,297.6,16.13,39,427.9,31
