,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,510.2,2,0.0,0,0.0,0,565.4,2,0.0,0,0.0,0,0.0,0
1,1200,1107.4,1,665.6,25,794.2,12,0.0,0,623.2,10,661.8,15,0.0,0,0.0,0
2,1800,1199.5,21,689.9,23,885.9,24,1302.6,6,639.5,7,787.7,20,1637.7,1,1265.0,2
3,2400,1247.9,9,824.9,33,918.7,29,1336.2,11,648.1,18,839.0,12,1584.1,2,1203.6,2
4,3000,1367.6,21,885.3,21,917.8,28,1498.8,4,667.2,13,991.6,14,1579.6,2,1435.2,1
5,3600,1438.0,22,1003.1,25,894.4,21,1592.1,13,632.8,11,1035.0,23,1512.5,1,1534.5,1
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
