,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,97.9,27.0,3.00,1,97.9,1,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,86.1,68.2,3.00,2,86.1,2,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,0.0,0.0,0.00,0,0.0,0,216.8,175.1,6.04,23,216.8,23,158.5,117.8,6.43,14,158.5,14,189.0,139.9,5.00,1,189.0,1,118.0,89.3,3.36,11,118.0,11,144.0,106.1,4.88,17,144.0,17,0.0,0.0,0.00,0,0.0,0,189.0,139.9,5.00,1,189.0,1
2,1800,349.8,266.6,10.86,14,464.9,38,203.2,157.9,6.15,26,203.2,26,206.6,159.6,6.45,11,206.6,11,321.4,258.9,7.33,6,298.2,4,177.8,154.9,4.14,7,177.8,7,176.8,131.5,5.88,16,176.8,16,349.7,266.6,10.86,14,464.9,38,321.4,258.9,7.33,6,298.2,4
3,2400,366.7,280.3,10.19,21,443.4,69,236.9,185.7,7.68,34,236.9,34,242.0,188.4,7.41,27,242.0,27,382.5,319.0,8.60,10,380.5,8,133.2,103.9,4.40,10,133.2,10,181.8,140.2,5.33,9,181.8,9,366.7,280.3,10.19,21,443.4,69,382.5,319.0,8.60,10,380.5,8
4,3000,378.1,281.5,11.31,13,422.1,61,226.4,180.2,6.62,21,226.4,21,225.1,176.5,7.05,19,225.1,19,277.4,216.6,7.25,4,265.3,3,108.4,81.7,3.17,12,108.4,12,181.2,130.1,6.76,17,181.2,17,378.1,281.5,11.31,13,422.1,61,277.4,216.6,7.25,4,265.3,3
5,3600,413.4,310.7,11.72,18,510.9,42,236.7,186.3,6.59,27,236.7,27,255.7,196.0,7.46,24,255.7,24,344.8,253.9,9.83,12,341.7,9,154.0,128.0,3.63,8,154.0,8,187.1,141.8,6.55,20,187.1,20,413.4,310.7,11.72,18,510.8,42,344.8,253.9,9.83,12,341.7,9
6,Total,378.1,285.9,10.97,66,454.6,210,224.0,176.5,6.67,132,224.0,132,225.7,174.2,7.09,95,225.7,95,339.1,266.6,8.55,33,331.9,25,131.6,104.9,3.66,50,131.6,50,173.9,129.3,5.96,79,173.9,79,378.1,285.9,10.97,66,454.6,210,339.1,266.6,8.55,33,331.9,25
