,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,539.0,1,0.0,0,0.0,0,512.5,1,560.5,1,0.0,0,0.0,0
1,1200,1163.6,1,691.3,23,850.8,16,0.0,0,569.3,16,684.2,15,0.0,0,0.0,0
2,1800,1261.6,17,764.8,29,888.4,22,1201.0,10,591.3,5,709.2,20,1248.5,2,1199.7,3
3,2400,1348.5,15,851.0,34,894.3,26,1302.9,5,570.4,19,821.2,14,1244.6,2,1178.7,1
4,3000,1399.7,17,851.6,23,915.4,35,1394.7,8,579.6,7,886.7,21,1244.3,1,1389.2,1
5,3600,1439.9,23,911.7,26,925.1,22,1409.1,13,640.2,13,925.3,18,1246.4,2,1403.4,2
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
