,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,0.0,0,0.0,0,0.0,0,516.0,1,470.3,4,0.0,0,0.0,0
1,1200,0.0,0,652.1,29,885.2,13,1053.5,2,513.7,14,540.5,15,0.0,0,1062.3,1
2,1800,1211.8,18,666.9,32,897.0,18,1057.2,8,594.6,6,626.2,19,1492.0,1,963.9,2
3,2400,1338.8,13,696.5,35,982.4,32,1208.3,6,550.8,17,655.2,14,1462.8,2,1069.0,1
4,3000,1274.6,22,726.8,24,946.2,30,1234.2,10,534.4,6,688.8,23,1451.2,2,1181.1,2
5,3600,1292.7,24,790.2,19,869.3,21,1191.8,12,597.9,9,714.4,18,1363.5,1,1074.1,2
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
