,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,0.0,0.0,0.00,0,0.0,0,310.6,257.9,8.21,14,310.6,14,269.9,207.1,8.08,13,269.9,13,0.0,0.0,0.00,0,0.0,0,270.9,234.2,6.64,11,270.9,11,246.8,187.6,7.29,7,246.8,7,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
2,1800,595.5,498.7,13.00,5,595.5,5,468.0,374.1,15.52,29,468.0,29,327.4,266.8,8.57,14,327.4,14,473.1,356.2,14.00,3,592.6,1,241.4,217.0,4.38,8,241.4,8,423.3,303.8,24.05,22,423.3,22,602.0,505.0,13.00,6,602.0,6,473.1,356.2,14.00,3,592.6,1
3,2400,746.4,589.8,18.58,19,730.0,43,589.2,454.1,35.67,30,589.2,30,349.3,284.5,8.68,25,349.3,25,854.8,602.5,45.14,7,924.4,6,222.7,188.7,5.15,13,222.7,13,622.5,448.3,47.36,11,622.5,11,752.5,592.8,18.89,18,732.3,42,854.8,602.5,45.14,7,924.3,6
4,3000,820.4,653.9,27.23,13,769.5,85,774.3,575.7,65.19,16,774.3,16,429.0,342.3,12.45,31,429.0,31,948.0,683.5,71.50,6,935.3,5,268.0,242.3,4.17,6,268.0,6,704.1,472.9,73.44,16,704.1,16,820.3,653.9,27.23,13,769.5,85,948.0,683.5,71.50,6,935.3,5
5,3600,943.8,747.3,58.96,23,753.4,71,877.4,658.3,75.71,24,877.4,24,395.1,314.1,11.81,31,395.1,31,1047.4,767.8,79.71,7,1110.9,5,185.1,158.2,3.25,8,185.1,8,871.1,601.5,103.44,18,871.1,18,943.6,747.2,58.91,23,753.4,71,1047.4,767.8,79.71,7,1110.9,5
6,Total,825.5,656.5,35.47,60,751.3,204,611.0,469.9,39.78,113,611.0,113,371.7,297.2,10.47,114,371.7,114,888.0,641.8,58.48,23,962.9,17,236.8,206.2,4.91,46,236.8,46,605.9,423.3,55.92,74,605.9,74,825.4,656.5,35.45,60,751.3,204,888.0,641.8,58.48,23,962.9,17
