,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1,1200,0.0,0,807.0,19,959.5,4,0.0,0,641.6,11,821.0,10,0.0,0,0.0,0
2,1800,1462.4,7,909.0,29,1077.1,24,1575.2,3,655.2,7,822.6,23,0.0,0,1551.7,1
3,2400,1644.8,18,1041.4,22,1179.4,19,1564.7,8,623.9,12,890.5,11,1879.0,2,1486.3,2
4,3000,1800.7,8,1123.0,25,1221.5,28,1689.3,9,642.3,7,1018.0,22,1794.4,2,1563.2,2
5,3600,1854.9,18,1151.4,25,1155.4,28,1697.0,10,620.5,10,1007.0,15,1733.8,1,1504.8,1
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
