,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,489.5,2,0.0,0,0.0,0,488.7,2,0.0,0,0.0,0,0.0,0
1,1200,930.7,1,478.8,11,734.5,8,0.0,0,474.3,6,626.6,7,0.0,0,0.0,0
2,1800,932.8,8,509.1,11,700.0,11,1113.1,6,498.2,4,564.0,9,1582.2,1,1237.9,2
3,2400,1040.7,11,533.3,13,769.1,6,1092.5,4,491.4,6,576.3,7,1491.6,2,1109.3,2
4,3000,941.0,5,522.0,17,752.5,11,1074.7,6,529.3,5,604.6,7,1416.3,2,1112.1,2
5,3600,1023.3,10,530.4,11,738.3,12,1063.4,4,481.4,4,551.1,8,1490.1,2,1116.1,2
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
