,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,0.0,0,0.0,0,0.0,0,523.3,1,0.0,0,0.0,0,0.0,0
1,1200,0.0,0,700.4,29,873.2,17,1131.9,1,605.8,14,683.2,14,0.0,0,1130.8,1
2,1800,1281.3,16,700.6,36,972.0,11,1197.4,6,609.5,9,802.6,20,1512.7,1,998.5,2
3,2400,1389.7,15,774.4,33,993.7,29,1322.8,8,590.6,17,845.7,10,1628.5,2,1043.5,1
4,3000,1448.5,15,769.1,31,1059.0,29,1498.0,6,620.4,7,971.2,23,1507.3,1,1130.5,1
5,3600,1460.7,23,771.8,25,1115.8,21,1433.1,12,607.7,12,1035.9,17,1566.8,2,1078.1,3
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
