,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,0.0,0,0.0,0,0.0,0,509.4,3,0.0,0,0.0,0,0.0,0
1,1200,1170.4,1,653.5,32,791.9,20,1013.9,2,505.3,12,598.2,21,0.0,0,0.0,0
2,1800,1176.3,22,694.7,29,819.0,16,1159.0,7,529.0,11,635.2,17,1432.7,1,1327.7,2
3,2400,1206.8,12,677.0,37,838.0,30,1162.0,7,520.9,16,627.7,15,1447.6,2,1240.8,2
4,3000,1256.6,17,707.9,26,899.9,26,1200.4,10,521.9,9,685.0,24,1446.2,2,1261.6,1
5,3600,1246.1,34,688.3,30,859.5,29,1192.9,12,502.8,14,642.9,19,1449.1,2,1189.9,3
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
