,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,163.8,124.1,5.00,2,163.8,2,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,182.1,165.4,3.00,1,182.1,1,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,364.0,214.4,19.00,1,364.0,1,289.8,201.0,12.91,22,289.8,22,352.4,238.7,13.79,14,352.4,14,247.3,191.8,7.00,1,0.0,0,257.0,204.2,6.80,15,257.0,15,350.9,273.0,10.73,11,350.9,11,364.0,214.4,19.00,1,364.0,1,247.3,191.8,7.00,1,0.0,0
2,1800,557.7,382.6,24.27,15,383.2,39,455.5,322.8,26.26,23,455.5,23,401.5,283.0,17.19,16,401.5,16,595.2,401.6,28.80,5,690.2,4,297.0,237.7,7.60,10,297.0,10,488.6,362.7,25.43,21,488.6,21,557.5,382.6,24.27,15,383.1,39,595.2,401.6,28.80,5,690.2,4
3,2400,643.1,458.4,31.33,15,439.8,63,686.3,465.0,63.03,29,686.3,29,451.1,334.3,15.86,21,451.1,21,730.8,546.0,34.60,5,790.6,4,254.0,198.1,7.24,17,254.0,17,532.8,385.1,32.79,14,532.8,14,642.9,458.4,31.33,15,439.4,63,730.8,546.0,34.60,5,790.6,4
4,3000,835.0,569.4,54.85,13,417.6,61,817.0,551.9,92.72,18,817.0,18,507.5,385.8,15.92,36,507.5,36,811.8,587.2,43.11,9,883.5,7,261.7,195.7,9.43,7,261.7,7,657.5,491.3,42.00,18,657.5,18,834.6,569.3,54.85,13,417.2,61,811.8,587.2,43.11,9,883.5,7
5,3600,1074.5,747.3,92.46,13,572.0,37,961.6,687.1,98.04,27,961.6,27,460.5,342.4,17.14,29,460.5,29,815.5,565.9,56.30,10,911.1,8,283.3,229.8,7.20,10,283.3,10,734.2,515.6,57.18,17,734.2,17,1074.3,747.3,92.46,13,572.0,37,815.5,565.9,56.30,10,911.1,8
6,Total,757.9,525.4,48.56,57,446.0,201,642.6,446.8,58.20,121,642.6,121,452.2,333.7,16.13,116,452.2,116,744.6,529.1,42.50,30,843.3,23,266.5,210.7,7.37,60,266.5,60,566.6,415.1,35.05,81,566.6,81,757.6,525.4,48.56,57,445.8,201,744.6,529.1,42.50,30,843.3,23
