,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,0.0,0,0.0,0,0.0,0,538.1,2,0.0,0,0.0,0,0.0,0
1,1200,1143.6,1,597.5,18,759.5,15,1085.8,1,553.4,6,625.7,12,0.0,0,1084.8,1
2,1800,1096.4,9,589.1,20,782.1,9,1187.4,5,486.4,10,639.7,11,1524.2,1,1237.7,1
3,2400,1155.5,14,623.1,21,846.4,12,1065.5,6,537.7,7,624.1,11,1435.6,2,1085.7,2
4,3000,1127.0,11,607.1,24,813.7,19,1114.8,7,550.8,10,616.0,12,1344.4,2,1139.8,2
5,3600,1099.7,9,570.7,15,817.6,16,1103.3,4,520.0,10,647.1,10,1259.7,1,1242.9,1
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
