,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,154.5,89.3,9.00,1,154.5,1,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,128.9,108.7,4.00,1,128.9,1,148.0,115.7,4.00,1,148.0,1,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,347.0,262.2,10.00,1,347.0,1,275.4,195.1,11.57,23,275.4,23,245.0,176.6,6.88,16,245.0,16,0.0,0.0,0.00,0,0.0,0,149.7,106.4,6.00,16,149.7,16,268.5,192.7,7.87,15,268.5,15,347.0,262.2,10.00,1,347.0,1,0.0,0.0,0.00,0,0.0,0
2,1800,450.4,315.2,14.74,19,350.3,67,348.6,253.9,14.59,29,348.6,29,285.1,205.8,8.59,22,285.1,22,410.2,272.3,15.20,10,455.9,7,158.9,115.4,7.00,5,158.9,5,299.6,205.9,13.95,20,299.6,20,450.4,315.2,14.74,19,350.2,67,410.2,272.3,15.20,10,455.9,7
3,2400,528.1,382.1,18.47,17,404.6,65,435.7,307.1,25.19,36,435.7,36,279.9,208.2,9.81,26,279.9,26,486.7,330.8,26.20,5,527.8,4,151.9,115.2,5.42,19,151.9,19,418.2,291.1,22.79,14,418.2,14,528.0,382.1,18.47,17,404.3,65,486.7,330.8,26.20,5,527.8,4
4,3000,593.9,411.0,29.28,18,458.2,42,434.6,293.4,30.48,23,434.6,23,305.2,227.5,9.94,35,305.2,35,603.2,408.2,44.13,8,612.8,7,157.5,117.3,6.14,7,157.5,7,470.9,314.2,39.33,21,470.9,21,593.7,411.0,29.22,18,457.7,42,603.2,408.2,44.13,8,612.8,7
5,3600,611.7,424.8,34.16,25,424.2,73,487.3,310.8,38.38,26,487.3,26,315.2,238.9,9.14,22,315.2,22,599.9,388.4,50.92,13,618.6,11,218.7,166.1,10.15,13,218.7,13,521.7,324.6,56.33,18,521.7,18,611.6,424.8,34.12,25,424.2,73,599.9,388.4,50.92,13,618.6,11
6,Total,548.3,384.6,24.81,80,404.5,248,398.2,274.1,23.94,138,398.2,138,290.0,214.8,9.12,121,290.0,121,532.2,352.5,36.06,36,565.4,29,166.4,123.9,6.77,61,166.4,61,396.6,265.6,28.76,89,396.6,89,548.2,384.6,24.79,80,404.3,248,532.2,352.5,36.06,36,565.4,29
