,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,177.2,138.8,2.00,1,177.2,1,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,103.3,74.1,1.00,1,103.3,1,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,0.0,0.0,0.00,0,0.0,0,323.2,237.6,12.41,22,323.2,22,256.4,198.1,6.44,9,256.4,9,0.0,0.0,0.00,0,0.0,0,148.2,111.5,4.19,21,148.2,21,352.0,259.6,16.93,15,352.0,15,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
2,1800,590.0,442.6,19.00,14,642.4,38,667.2,479.1,38.74,19,667.2,19,404.9,313.2,11.57,30,404.9,30,615.2,415.3,39.00,4,685.0,3,151.1,111.7,4.82,22,151.1,22,628.5,432.1,46.63,16,628.5,16,589.8,442.6,19.00,14,642.4,38,615.2,415.3,39.00,4,685.0,3
3,2400,780.8,577.7,35.24,17,519.0,65,1051.3,794.8,79.65,20,1051.3,20,545.8,427.7,22.51,37,545.8,37,761.8,500.1,69.00,10,821.0,8,203.0,148.9,7.96,23,203.0,23,826.0,522.3,97.93,15,826.0,15,778.3,576.1,34.88,17,518.1,65,761.8,500.1,69.00,10,821.0,8
4,3000,1071.4,799.3,65.80,15,569.8,63,1232.7,907.9,108.48,21,1232.7,21,699.3,560.8,35.95,38,699.3,38,1023.2,680.3,109.25,4,1023.2,4,130.3,92.9,4.38,13,130.3,13,1014.3,662.8,125.22,18,1014.3,18,1066.8,796.6,65.07,15,568.7,63,1023.2,680.3,109.25,4,1023.2,4
5,3600,1228.5,895.2,98.20,15,755.0,39,1350.1,971.0,129.27,26,1350.1,26,826.1,664.1,48.52,27,826.1,27,1366.2,914.5,146.50,12,1366.2,12,167.1,123.3,5.32,22,167.1,22,1232.3,808.3,160.65,17,1232.3,17,1224.3,893.1,97.20,15,753.4,39,1366.1,914.5,146.50,12,1366.1,12
6,Total,918.6,679.3,54.51,61,602.4,205,935.6,685.1,75.62,109,935.6,109,592.4,469.8,27.76,141,592.4,141,1018.8,678.6,101.37,30,1078.1,27,162.5,119.8,5.41,102,162.5,102,826.3,547.1,92.02,81,826.3,81,915.7,677.6,53.98,61,601.4,205,1018.8,678.6,101.37,30,1078.1,27
