,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1,1200,0.0,0,811.0,14,957.7,13,0.0,0,715.5,11,739.9,7,0.0,0,0.0,0
2,1800,1551.5,5,958.5,29,1050.6,14,1381.4,3,708.8,8,921.9,22,0.0,0,1333.7,2
3,2400,1689.7,17,1074.6,29,1072.3,25,1695.5,7,690.2,13,1126.7,11,1806.3,1,1273.1,1
4,3000,1789.2,10,1264.7,16,1143.7,31,1863.0,6,735.7,6,1204.7,16,1808.9,3,1870.4,1
5,3600,1940.7,21,1359.9,23,1108.0,31,1945.4,7,645.1,8,1364.7,18,1691.8,2,1753.2,2
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
