,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,587.6,1,0.0,0,0.0,0,505.1,2,506.8,2,0.0,0,0.0,0
1,1200,0.0,0,608.7,34,881.3,16,1127.3,2,526.8,13,607.0,16,0.0,0,1168.1,1
2,1800,1233.5,17,688.2,28,929.4,15,1104.0,7,484.8,6,658.8,19,1287.7,1,1074.0,2
3,2400,1297.4,15,736.5,32,954.6,37,1167.3,8,517.0,14,658.5,17,1486.0,2,1045.6,1
4,3000,1368.0,15,726.4,26,955.8,22,1183.6,6,516.0,7,746.4,23,1438.8,2,1065.6,2
5,3600,1393.2,28,755.1,26,989.0,27,1302.7,14,490.8,10,774.7,17,1464.1,2,1030.7,2
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
