,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,440.8,2,0.0,0,0.0,0,427.5,4,0.0,0,0.0,0,0.0,0
1,1200,951.1,1,547.4,36,814.3,17,981.0,2,476.1,11,576.3,18,0.0,0,972.1,1
2,1800,1078.9,26,623.1,29,823.5,21,1059.3,7,421.1,7,640.4,21,1510.7,1,1058.2,1
3,2400,1130.5,13,659.7,29,828.3,30,1088.1,9,462.2,16,634.4,15,1436.9,2,1155.9,2
4,3000,1088.6,18,686.9,22,844.4,27,1104.7,12,487.7,9,678.0,22,1396.8,2,1164.2,2
5,3600,1211.7,31,692.6,28,880.1,23,1153.3,7,452.1,14,676.6,15,1375.4,1,1081.1,2
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
