,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,193.5,163.1,5.00,1,193.5,1,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,152.1,125.6,3.50,2,152.1,2,127.4,80.6,6.00,5,127.4,5,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,0.0,0.0,0.00,0,0.0,0,304.0,231.4,10.42,26,304.0,26,341.6,272.2,9.00,15,341.6,15,0.0,0.0,0.00,0,0.0,0,164.6,136.7,4.60,15,164.6,15,235.6,154.3,9.70,20,235.6,20,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
2,1800,490.9,368.4,15.20,20,444.2,44,422.0,289.9,29.00,26,422.0,26,310.0,235.5,8.00,23,310.0,23,431.0,308.7,15.22,9,423.8,8,185.5,146.1,5.56,9,185.5,9,310.3,210.7,13.82,17,310.3,17,490.8,368.4,15.20,20,444.2,44,431.0,308.7,15.22,9,423.8,8
3,2400,614.6,432.9,28.41,17,474.9,65,583.1,373.2,63.35,34,583.1,34,345.4,265.5,9.47,34,345.4,34,503.6,362.8,21.00,10,548.9,7,193.5,144.2,7.13,16,193.5,16,433.0,296.1,22.00,18,433.0,18,614.5,432.9,28.41,17,474.9,65,503.6,362.8,21.00,10,548.9,7
4,3000,748.1,505.4,61.89,18,523.9,66,652.9,424.0,70.27,30,652.9,30,382.0,296.0,11.85,26,382.0,26,608.1,398.1,32.78,9,634.8,8,173.0,137.0,5.00,9,173.0,9,497.8,325.0,31.89,19,497.8,19,748.0,505.4,61.89,18,523.9,66,608.1,398.1,32.78,9,634.8,8
5,3600,956.2,657.6,83.89,28,709.6,52,780.3,517.4,83.76,21,780.3,21,455.5,354.5,17.81,27,455.5,27,580.2,410.1,29.79,14,643.1,11,160.7,125.3,4.53,15,160.7,15,507.0,342.0,30.80,30,507.0,30,955.8,657.6,83.86,28,709.3,52,580.2,410.1,29.79,14,643.1,11
6,Total,729.0,508.9,51.20,83,536.9,227,542.5,362.3,51.09,138,542.5,138,369.8,286.3,11.44,125,369.8,125,536.0,374.5,25.21,42,570.2,34,174.3,136.9,5.35,66,174.3,66,395.3,264.6,21.88,109,395.3,109,728.8,508.9,51.19,83,536.9,227,536.0,374.5,25.21,42,570.2,34
