,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,579.9,2,0.0,0,0.0,0,567.4,2,552.5,3,0.0,0,0.0,0
1,1200,0.0,0,652.3,28,862.8,14,1103.4,1,520.1,13,649.2,13,0.0,0,0.0,0
2,1800,1235.8,19,707.5,27,892.2,22,1212.9,7,521.0,9,713.1,20,1465.7,2,1180.8,3
3,2400,1265.4,13,774.5,39,903.5,29,1295.7,8,558.6,16,723.7,15,1321.9,1,1033.3,1
4,3000,1375.4,21,778.3,25,1004.9,27,1291.8,9,525.1,6,801.8,22,1456.0,2,1138.5,2
5,3600,1386.4,21,1064.3,20,983.7,26,1347.6,12,505.5,9,823.5,18,1439.6,1,1105.9,2
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
