,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,462.0,2,0.0,0,0.0,0,536.1,2,498.8,6,0.0,0,0.0,0
1,1200,1005.8,2,660.4,30,838.2,20,1038.6,2,571.5,12,593.9,14,0.0,0,1084.5,1
2,1800,1193.2,17,673.0,35,874.0,12,1099.6,8,469.0,6,633.5,19,1422.7,1,1015.3,2
3,2400,1250.6,17,660.5,27,926.3,37,1081.3,9,535.8,16,631.1,17,1356.4,2,1029.8,2
4,3000,1181.7,18,719.9,22,922.3,23,1150.0,11,529.8,9,712.7,21,1439.2,2,1001.6,1
5,3600,1322.4,30,713.3,31,923.7,23,1169.2,9,638.5,10,693.9,20,1406.6,1,1021.0,2
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
