,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,160.3,130.8,5.50,2,160.3,2,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,0.0,0.0,0.00,0,0.0,0,265.7,210.6,8.59,17,265.7,17,226.5,189.7,6.00,5,226.5,5,0.0,0.0,0.00,0,0.0,0,107.3,81.2,4.43,7,107.3,7,274.4,228.5,7.33,12,274.4,12,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
2,1800,384.9,301.8,11.20,10,365.1,34,230.4,171.8,8.25,20,230.4,20,289.2,253.1,6.53,15,289.2,15,385.0,323.6,9.67,6,376.4,4,149.3,118.7,5.33,6,149.3,6,257.2,209.8,5.50,10,257.2,10,384.9,301.8,11.20,10,365.0,34,385.0,323.6,9.67,6,376.4,4
3,2400,428.6,327.6,13.00,17,534.8,65,224.6,170.4,8.56,27,224.6,27,273.7,220.4,6.29,14,273.7,14,387.2,318.7,9.40,5,353.9,3,133.9,107.0,4.38,8,133.9,8,248.0,204.6,6.54,13,248.0,13,428.6,327.6,13.00,17,534.7,65,387.2,318.7,9.40,5,353.9,3
4,3000,410.5,310.9,10.92,13,417.0,61,215.7,164.5,8.13,24,215.7,24,265.7,221.1,6.31,16,265.7,16,464.0,394.9,12.57,7,463.3,6,111.4,78.6,4.88,8,111.4,8,277.8,228.8,6.00,8,277.8,8,410.4,310.9,10.92,13,417.0,61,464.0,394.9,12.57,7,463.3,6
5,3600,365.4,282.0,11.25,12,392.9,36,222.4,172.3,9.25,16,222.4,16,276.7,232.3,6.89,19,276.7,19,375.3,289.6,9.50,4,347.9,2,107.5,73.1,4.57,7,107.5,7,250.7,210.7,7.00,11,250.7,11,365.4,282.0,11.25,12,392.8,36,375.3,289.6,9.50,4,347.9,2
6,Total,401.1,307.9,11.73,52,442.6,196,230.0,176.2,8.51,104,230.0,104,272.6,228.7,6.49,69,272.6,69,408.9,339.0,10.50,22,402.9,15,123.2,93.1,4.74,38,123.2,38,260.5,215.7,6.54,54,260.5,54,401.0,307.9,11.73,52,442.6,196,408.9,339.0,10.50,22,402.8,15
