,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,0.0,0.0,0.00,0,0.0,0,442.7,378.7,8.38,16,442.7,16,361.9,309.6,7.25,4,361.9,4,0.0,0.0,0.00,0,0.0,0,228.9,190.2,6.50,18,228.9,18,447.0,381.7,9.11,9,447.0,9,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
2,1800,697.0,580.1,14.83,6,681.5,30,565.5,469.2,16.78,23,565.5,23,395.2,311.9,11.35,26,395.2,26,747.7,643.2,11.50,2,719.3,1,269.7,222.2,7.00,5,269.7,5,522.5,420.0,17.71,17,522.5,17,697.0,580.1,14.83,6,681.5,30,747.7,643.2,11.50,2,719.3,1
3,2400,790.4,638.1,21.72,18,711.6,42,692.2,542.2,41.55,20,692.2,20,438.8,346.4,12.42,26,438.8,26,924.3,744.9,31.38,8,1022.0,6,252.9,206.6,6.67,18,252.9,18,708.2,576.4,29.00,13,708.2,13,790.3,638.1,21.72,18,711.5,42,924.3,744.9,31.38,8,1022.0,6
4,3000,912.7,681.3,47.10,10,782.9,58,853.1,664.4,60.71,28,853.1,28,486.7,400.5,11.63,24,486.7,24,1120.2,904.5,46.83,6,1317.1,4,252.0,203.3,6.31,13,252.0,13,847.6,639.6,63.07,15,847.6,15,912.5,681.3,47.10,10,782.9,58,1120.2,904.5,46.83,6,1317.1,4
5,3600,1036.1,808.0,61.00,19,823.9,67,910.3,704.2,65.96,27,910.3,27,490.6,394.8,13.66,35,490.6,35,1133.3,917.8,62.80,5,1215.6,4,199.4,156.0,6.00,11,199.4,11,938.1,738.1,65.67,18,938.1,18,1036.0,808.0,61.00,19,823.8,67,1133.3,917.8,62.80,5,1215.6,4
6,Total,891.0,700.6,39.81,53,766.2,197,722.8,572.9,42.39,114,722.8,114,452.0,363.3,12.21,115,452.0,115,1013.2,822.0,41.38,21,1132.2,15,238.3,194.1,6.46,65,238.3,65,718.2,568.7,40.11,72,718.2,72,890.9,700.6,39.81,53,766.2,197,1013.2,822.0,41.38,21,1132.1,15
