,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,99.7,55.3,3.86,7,99.7,7,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,0.0,0.0,0.00,0,0.0,0,317.6,227.9,11.06,33,317.6,33,271.5,195.9,9.55,22,271.5,22,0.0,0.0,0.00,0,0.0,0,209.1,156.8,7.69,16,209.1,16,402.4,287.7,21.72,18,402.4,18,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
2,1800,583.8,418.4,18.88,16,492.8,40,560.6,406.6,28.88,17,560.6,17,393.0,294.3,13.23,26,393.0,26,758.8,511.6,60.00,5,770.2,4,135.9,93.3,5.35,20,135.9,20,679.5,429.6,61.29,14,679.5,14,590.9,425.8,19.24,17,498.0,41,758.8,511.6,60.00,5,770.2,4
3,2400,807.7,591.1,36.94,18,560.3,66,927.3,660.8,72.72,25,927.3,25,555.0,421.9,21.44,34,555.0,34,949.0,593.7,90.55,11,1015.9,9,203.0,149.0,8.83,12,203.0,12,889.4,540.1,106.72,18,889.4,18,812.5,593.7,37.35,17,557.7,65,949.0,593.7,90.55,11,1015.9,9
4,3000,886.1,624.4,45.40,15,549.7,63,969.2,668.5,80.44,27,969.2,27,614.7,467.0,26.59,34,614.7,34,1048.9,706.2,110.89,9,1095.4,8,299.3,236.7,16.67,12,299.3,12,1079.9,676.9,135.94,18,1079.9,18,880.6,620.5,44.87,15,548.4,63,1048.9,706.2,110.89,9,1095.4,8
5,3600,1105.5,760.4,80.13,30,689.3,78,1262.5,903.5,107.92,26,1262.5,26,718.9,538.1,43.13,40,718.9,40,1274.1,801.8,150.50,10,1298.1,9,259.4,197.1,12.40,20,259.4,20,1252.9,775.8,169.33,21,1252.9,21,1098.6,755.5,79.37,30,686.6,78,1274.1,801.8,150.50,10,1298.1,9
6,Total,890.3,626.7,51.29,79,587.4,247,798.3,566.4,59.78,128,798.3,128,543.0,408.4,25.08,156,543.0,156,1040.4,670.4,108.54,35,1089.0,30,206.6,153.2,9.32,87,206.6,87,882.2,555.0,103.07,89,882.2,89,886.4,624.1,50.84,79,586.1,247,1040.4,670.4,108.54,35,1089.0,30
