,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,68.5,51.8,2.00,1,68.5,1,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,0.0,0.0,0.00,0,0.0,0,328.4,246.7,12.23,22,328.4,22,226.8,181.5,5.75,16,226.8,16,0.0,0.0,0.00,0,0.0,0,104.9,84.7,3.53,15,104.9,15,301.0,237.0,10.14,14,301.0,14,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
2,1800,474.2,355.9,14.88,16,477.2,40,346.8,264.0,12.70,33,346.8,33,270.2,214.6,6.56,16,270.2,16,433.3,304.3,10.75,4,581.1,2,119.8,96.1,3.50,10,119.8,10,362.8,277.1,16.06,16,362.8,16,474.2,355.9,14.88,16,477.2,40,433.2,304.3,10.75,4,581.1,2
3,2400,517.5,394.8,16.65,17,488.2,65,385.2,289.1,14.54,28,385.2,28,315.1,250.3,8.75,32,315.1,32,506.9,409.2,16.78,9,578.7,7,106.5,85.6,3.27,15,106.5,15,442.6,347.9,19.00,15,442.6,15,524.5,398.3,16.61,18,490.5,66,506.9,409.2,16.78,9,578.7,7
4,3000,541.1,417.0,16.68,22,499.6,70,416.3,307.4,18.07,30,416.3,30,317.2,249.5,9.07,27,317.2,27,558.2,420.9,32.71,7,674.4,5,119.7,86.0,3.33,12,119.7,12,569.5,417.1,43.16,19,569.5,19,536.0,415.0,16.71,21,497.5,69,558.2,420.9,32.71,7,674.4,5
5,3600,576.4,432.2,23.11,19,441.0,43,484.3,319.1,38.46,24,484.3,24,288.8,229.5,7.42,24,288.8,24,586.5,420.7,44.92,12,655.6,10,104.5,87.8,2.45,11,104.5,11,533.9,375.0,49.84,19,533.9,19,574.0,430.1,23.25,20,443.0,44,586.5,420.7,44.92,12,655.6,10
6,Total,530.3,402.6,17.93,74,480.6,218,391.0,285.5,18.69,137,391.0,137,291.6,231.2,7.83,115,291.6,115,538.8,403.0,30.06,32,630.9,24,109.7,87.0,3.22,64,109.7,64,453.3,337.6,29.53,83,453.3,83,530.2,402.4,18.04,75,480.8,219,538.8,403.0,30.06,32,630.9,24
