,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
1,1200,0.0,0,810.4,15,833.8,11,0.0,0,635.8,14,733.3,10,0.0,0,0.0,0
2,1800,1470.7,7,906.6,25,936.2,22,1435.9,5,650.5,11,907.8,20,1676.7,1,1396.5,2
3,2400,1542.2,21,1038.1,27,1024.3,30,1567.1,6,651.8,17,1039.7,11,1693.1,2,1324.7,1
4,3000,1672.0,14,1105.3,17,1018.2,27,1672.2,6,702.7,12,1173.2,14,1711.3,1,1488.0,2
5,3600,1731.6,12,1230.1,28,990.8,27,1731.0,10,671.6,12,1251.0,23,1731.3,2,1401.4,2
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
