,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,160.6,119.2,6.00,1,160.6,1,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,56.4,36.5,2.00,1,56.4,1,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,0.0,0.0,0.00,0,0.0,0,243.0,178.9,8.42,33,243.0,33,240.4,174.2,7.79,14,240.4,14,0.0,0.0,0.00,0,0.0,0,125.1,92.8,4.93,15,125.1,15,194.5,124.4,8.78,18,194.5,18,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
2,1800,363.7,249.0,13.23,22,400.9,46,253.4,173.1,10.38,29,253.4,29,229.3,162.7,8.90,21,229.3,21,409.2,286.1,17.38,8,440.8,6,140.1,106.2,5.56,9,140.1,9,242.4,145.4,15.06,18,242.4,18,363.6,249.0,13.23,22,400.9,46,409.2,286.1,17.38,8,440.8,6
3,2400,386.3,261.7,14.17,12,401.0,60,297.9,203.7,16.53,34,297.9,34,227.4,159.2,8.83,29,227.4,29,455.4,317.4,24.75,8,486.0,6,123.7,90.6,5.20,20,123.7,20,287.8,171.2,22.47,17,287.8,17,386.1,261.7,14.17,12,400.9,60,455.4,317.4,24.75,8,486.0,6
4,3000,478.1,337.7,25.14,22,389.2,70,359.0,238.6,26.17,29,359.0,29,288.7,212.1,11.12,26,288.7,26,460.1,287.2,38.29,7,473.4,6,145.0,112.6,6.00,7,145.0,7,373.8,206.0,48.50,20,373.8,20,478.1,337.7,25.14,22,389.2,70,460.1,287.2,38.29,7,473.4,6
5,3600,489.9,337.7,28.90,30,432.3,54,376.2,230.1,36.41,27,376.2,27,259.8,180.1,9.56,27,259.8,27,517.2,334.0,40.27,15,567.1,12,131.6,98.2,5.33,15,131.6,15,405.2,231.3,47.22,18,405.2,18,489.7,337.7,28.87,30,432.2,54,517.2,334.0,40.27,15,567.1,12
6,Total,440.2,304.4,21.87,86,404.7,230,302.1,203.3,18.88,153,302.1,153,250.4,178.2,9.39,117,250.4,117,470.9,311.8,31.82,38,506.9,30,129.2,96.4,5.25,67,129.2,67,302.5,176.4,28.91,91,302.5,91,440.0,304.4,21.86,86,404.7,230,470.9,311.8,31.82,38,506.9,30
