speed,LinkName,TQDelay
0.0,ci1,161.55926905586384
0.0,ci10,78.69208545138665
0.0,ci11,63.34784965034965
0.0,ci12,47.0170846633227
0.0,ci13,27.324698451097
0.0,ci2,63.42154313608288
0.0,ci3,77.2653957578893
0.0,ci4,106.74037267080746
0.0,ci5,102.24788843188816
0.0,ci6,80.23741147062907
0.0,ci7,64.46877782931355
0.0,ci8,85.27723021162166
0.0,ci9,72.50151572090692
0.0,co1,27.54563754392234
0.0,co10,78.83841573587385
0.0,co11,92.97326203208556
0.0,co12,140.15121951219513
0.0,co13,111.18001134912754
0.0,co2,63.321337888729275
0.0,co3,101.35656136481578
0.0,co4,111.63335181283955
0.0,co5,69.42371392223902
0.0,co6,98.23981150471239
0.0,co7,100.93386548024077
0.0,co8,126.05468474733425
0.0,co9,87.16286174811341
10.0,ci1,133.2116782602502
10.0,ci10,66.3883435582822
10.0,ci11,52.434148681055156
10.0,ci12,34.47418596844579
10.0,ci13,21.466559024040187
10.0,ci2,86.92924507416427
10.0,ci3,81.14748953974896
10.0,ci4,103.3054794520548
10.0,ci5,85.57487598015683
10.0,ci6,68.49811764705882
10.0,ci7,45.95855078714686
10.0,ci8,61.40309007232084
10.0,ci9,76.03862857142857
10.0,co1,19.51082320568677
10.0,co10,108.22557160048135
10.0,co11,120.72431289640592
10.0,co12,163.37272727272727
10.0,co13,103.39303350970017
10.0,co2,56.436489213099485
10.0,co3,95.55576833255488
10.0,co4,110.0966875
10.0,co5,87.86227208976157
10.0,co6,100.39361145320197
10.0,co7,101.30100344935717
10.0,co8,110.61474747474747
10.0,co9,121.56479784366576
20.0,ci1,115.08518190298507
20.0,ci10,54.36516076516077
20.0,ci11,45.44337866857552
20.0,ci12,30.435408648403897
20.0,ci13,14.909260478384903
20.0,ci2,82.5868352365416
20.0,ci3,73.33477425552354
20.0,ci4,103.39612852251777
20.0,ci5,85.2783355744808
20.0,ci6,70.15236907730673
20.0,ci7,44.63920088566828
20.0,ci8,51.73973922114047
20.0,ci9,63.20128410914928
20.0,co1,16.93069337924558
20.0,co10,113.7822904240321
20.0,co11,120.65148349196906
20.0,co12,144.00953248330296
20.0,co13,147.20647653000594
20.0,co2,52.43448690539818
20.0,co3,93.33201360965049
20.0,co4,99.09309153713299
20.0,co5,91.02884416924664
20.0,co6,97.1452089489236
20.0,co7,90.08571576620146
20.0,co8,124.84927522765284
20.0,co9,113.52961346633417
30.0,ci1,113.75732764404368
30.0,ci10,54.5448759826268
30.0,ci11,42.050214132762314
30.0,ci12,32.51727262849071
30.0,ci13,18.188383133203015
30.0,ci2,79.39709198187758
30.0,ci3,65.55330489741274
30.0,ci4,110.89822559072671
30.0,ci5,83.1652606670673
30.0,ci6,62.32921788530291
30.0,ci7,47.904335064348615
30.0,ci8,49.877548901299356
30.0,ci9,57.47827593675547
30.0,co1,23.177619795032776
30.0,co10,99.70999930487974
30.0,co11,99.64049680803996
30.0,co12,113.72079975201487
30.0,co13,109.20747581354442
30.0,co2,48.94515740322338
30.0,co3,97.25335355463159
30.0,co4,83.67396052883694
30.0,co5,73.72528370075895
30.0,co6,80.4999182950909
30.0,co7,88.68527295810411
30.0,co8,95.14218501724605
30.0,co9,103.23390860658813
40.0,ci1,62.60374502872293
40.0,ci10,56.158663808503036
40.0,ci11,44.396677538439484
40.0,ci12,34.17044494965898
40.0,ci13,3.5080466246434483
40.0,ci2,67.4440795529257
40.0,ci3,61.86669317955855
40.0,ci4,97.95749054942779
40.0,ci5,84.65330578512398
40.0,ci6,33.66614555256064
40.0,ci7,31.107768469154607
40.0,ci8,52.92722967640095
40.0,ci9,52.42158202483411
40.0,co1,29.982579497859
40.0,co10,92.14921102461602
40.0,co11,114.8109920459567
40.0,co12,97.43965281614376
40.0,co13,108.90853103625905
40.0,co2,44.50744544287548
40.0,co3,60.996580027359784
40.0,co4,56.985634449085246
40.0,co5,68.95221586372105
40.0,co6,55.25597548518896
40.0,co7,60.854885654885656
40.0,co8,83.92987580423161
40.0,co9,96.08799106311673
50.0,ci1,11.294285714285715
50.0,ci10,43.416000000000004
50.0,ci11,37.581818181818186
50.0,ci12,45.1
50.0,ci13,0.4866485013623978
50.0,ci2,19.74736842105263
50.0,ci3,121.5108108108108
50.0,ci4,84.80206043956044
50.0,ci6,92.2
50.0,ci7,33.36190476190476
50.0,ci8,51.83157894736842
50.0,ci9,37.59090909090909
50.0,co1,22.889999999999997
50.0,co10,76.09492574257425
50.0,co11,119.98136200716847
50.0,co12,0.0
50.0,co13,33.78924731182796
50.0,co2,0.0
50.0,co3,0.0
50.0,co4,53.92493438320211
50.0,co5,65.38080808080808
50.0,co6,18.693749999999998
50.0,co7,0.8
50.0,co8,35.49705882352941
50.0,co9,32.7
