,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,583.2,2,0.0,0,0.0,0,563.7,2,512.8,4,0.0,0,0.0,0
1,1200,1113.6,1,670.2,23,838.0,16,1036.4,1,549.7,18,627.4,12,0.0,0,0.0,0
2,1800,1278.4,16,746.0,26,899.8,16,1163.8,9,528.6,8,658.4,21,1519.6,1,1272.0,2
3,2400,1391.8,17,825.4,38,998.4,27,1183.1,6,552.2,22,738.0,14,1544.0,2,1137.4,2
4,3000,1456.0,14,831.3,25,1022.0,31,1249.6,10,566.4,9,795.4,21,1543.9,2,1145.4,2
5,3600,1536.5,22,804.5,31,1032.7,20,1254.4,12,554.9,9,812.3,17,1466.7,1,1047.0,2
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
