,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,127.1,104.9,4.00,3,127.1,3,103.6,78.9,4.00,1,103.6,1,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,0.0,0.0,0.00,0,0.0,0,286.0,203.0,10.20,25,286.0,25,334.5,263.5,9.33,12,334.5,12,228.1,125.2,8.00,1,228.1,1,131.1,95.4,4.42,12,131.1,12,212.1,139.1,7.20,15,212.1,15,0.0,0.0,0.00,0,0.0,0,228.1,125.2,8.00,1,228.1,1
2,1800,501.8,360.9,16.00,18,520.8,42,340.6,241.4,15.27,30,340.6,30,338.8,255.9,10.32,19,338.8,19,419.0,267.6,22.00,8,434.3,6,146.4,102.5,5.50,8,146.4,8,306.1,182.6,24.10,20,306.1,20,501.7,360.9,16.00,18,520.8,42,419.0,267.6,22.00,8,434.3,6
3,2400,564.0,409.3,18.00,16,526.3,64,430.5,298.2,22.19,32,430.5,32,395.3,298.3,11.74,35,395.3,35,479.7,321.7,30.63,8,531.5,6,134.7,102.5,5.00,16,134.7,16,416.2,272.2,30.14,14,416.2,14,563.9,409.3,18.00,16,526.2,64,479.7,321.7,30.63,8,531.5,6
4,3000,630.5,429.1,27.42,19,543.1,43,515.8,341.1,45.19,21,515.8,21,366.8,278.0,10.50,26,366.8,26,614.2,422.1,46.83,6,626.8,5,141.4,112.6,3.82,11,141.4,11,489.7,296.1,61.05,21,489.7,21,630.4,429.1,27.42,19,543.0,43,614.2,422.1,46.83,6,626.8,5
5,3600,717.5,490.8,51.00,25,599.2,73,576.8,361.8,62.17,29,576.8,29,375.4,288.7,11.50,24,375.4,24,641.3,406.0,64.93,15,667.5,13,123.6,91.7,4.58,12,123.6,12,562.3,343.9,64.53,15,562.3,15,717.3,490.8,50.96,25,598.9,73,641.2,406.0,64.93,15,667.5,13
6,Total,615.1,429.1,30.41,78,552.5,222,428.5,288.4,30.47,137,428.5,137,369.3,281.2,10.93,116,369.3,116,545.3,354.3,44.32,38,575.3,31,134.2,101.0,4.61,62,134.2,62,394.8,244.3,37.98,86,394.8,86,614.9,429.1,30.40,78,552.3,222,545.3,354.3,44.32,38,575.3,31
