,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,182.7,158.3,5.00,2,182.7,2,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,0.0,0.0,0.00,0,0.0,0,352.2,271.6,12.12,17,352.2,17,291.6,221.8,7.88,16,291.6,16,0.0,0.0,0.00,0,0.0,0,179.1,134.9,5.73,11,179.1,11,347.1,260.5,10.85,13,347.1,13,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
2,1800,549.5,418.8,16.91,11,580.8,35,480.5,370.6,15.20,25,480.5,25,339.8,260.7,10.95,19,339.8,19,525.7,363.4,20.00,6,560.2,4,168.6,132.6,5.29,7,168.6,7,407.3,280.2,18.74,19,407.3,19,549.5,418.8,16.91,11,580.8,35,525.7,363.4,20.00,6,560.2,4
3,2400,679.8,488.6,18.90,20,608.6,68,607.8,481.8,21.75,32,607.8,32,378.3,292.0,11.18,28,378.3,28,634.3,459.2,31.71,7,659.8,6,197.7,151.9,6.73,11,197.7,11,519.4,369.3,30.00,11,519.4,11,679.7,488.6,18.90,20,608.5,68,634.3,459.2,31.71,7,659.8,6
4,3000,726.5,539.5,26.88,17,697.0,41,601.7,446.9,35.59,27,601.7,27,369.0,284.0,10.93,29,369.0,29,787.2,556.0,54.67,6,830.1,5,459.6,392.5,16.00,8,459.6,8,712.3,511.5,53.82,22,712.3,22,726.3,539.5,26.82,17,697.0,41,787.2,556.0,54.67,6,830.1,5
5,3600,796.5,584.5,34.52,23,785.9,71,757.1,573.7,43.20,20,757.1,20,389.9,303.3,11.43,23,389.9,23,846.6,598.2,53.67,12,882.9,9,362.5,294.6,23.83,6,362.5,6,682.7,473.8,57.00,15,682.7,15,796.4,584.5,34.52,23,785.6,71,846.6,598.2,53.67,12,882.9,9
6,Total,708.6,521.1,25.56,71,679.5,215,568.9,436.7,25.68,121,568.9,121,359.9,277.3,10.67,115,359.9,115,725.1,513.2,42.39,31,762.3,24,256.5,206.8,10.11,45,256.5,45,548.4,389.2,35.83,80,548.4,80,708.5,521.0,25.55,71,679.4,215,725.1,513.2,42.39,31,762.3,24
