,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,0.0,0,0.0,0,0.0,0,528.1,2,0.0,0,0.0,0,0.0,0
1,1200,0.0,0,583.2,12,892.7,3,0.0,0,535.9,5,686.3,7,0.0,0,0.0,0
2,1800,1184.1,4,579.0,13,941.8,14,1215.3,6,516.6,4,683.7,8,1450.7,1,1358.7,2
3,2400,1177.7,13,561.5,15,856.9,7,1195.2,3,522.5,8,666.2,8,1626.5,2,1294.9,2
4,3000,1177.4,7,568.7,14,883.8,9,1242.8,4,519.4,3,722.3,5,1444.5,2,1334.6,1
5,3600,1185.5,9,621.9,10,905.3,10,1265.7,5,548.8,3,703.8,7,1445.5,1,1367.3,2
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
