,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,179.7,120.6,8.25,4,179.7,4,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,208.6,162.0,10.00,1,208.6,1,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,339.0,226.4,16.00,1,339.0,1,226.0,154.7,9.28,29,226.0,29,197.3,117.5,9.26,19,197.3,19,353.7,162.6,18.00,1,353.7,1,182.9,134.2,7.29,14,182.9,14,190.5,115.6,8.94,18,190.5,18,339.0,226.4,16.00,1,339.0,1,353.7,162.6,18.00,1,353.7,1
2,1800,395.6,264.2,16.00,23,434.9,47,285.3,198.4,12.07,27,285.3,27,234.9,148.4,10.95,19,234.9,19,398.3,269.7,16.00,10,430.0,7,172.9,130.8,6.33,9,172.9,9,274.6,184.6,11.74,19,274.6,19,395.5,264.2,16.00,23,434.9,47,398.3,269.7,16.00,10,430.0,7
3,2400,385.2,247.1,14.86,14,403.4,62,321.4,238.7,11.06,31,321.4,31,245.3,159.5,11.30,27,245.3,27,370.6,249.2,18.60,5,410.1,4,166.7,117.4,6.38,16,166.7,16,290.9,186.6,16.31,16,290.9,16,385.2,247.1,14.86,14,403.4,62,370.6,249.2,18.60,5,410.1,4
4,3000,424.8,289.0,15.25,28,442.9,76,361.6,267.4,15.16,25,361.6,25,278.3,182.5,11.91,33,278.3,33,440.6,283.9,24.67,12,467.8,10,185.4,141.5,6.78,9,185.4,9,309.8,190.1,23.62,21,309.8,21,424.6,289.0,15.25,28,442.8,76,440.6,283.9,24.67,12,467.8,10
5,3600,494.6,334.4,20.68,25,434.5,49,350.8,249.0,14.48,29,350.8,29,289.8,197.2,12.29,24,289.8,24,479.9,338.6,20.70,10,496.4,9,170.9,117.2,8.33,12,170.9,12,312.2,220.9,14.75,16,312.2,16,494.6,334.4,20.68,25,434.5,49,479.9,338.6,20.70,10,496.4,9
6,Total,429.6,288.1,16.88,91,428.7,235,304.5,218.1,12.21,145,304.5,145,253.9,164.9,11.29,122,253.9,122,428.3,286.8,20.37,38,456.4,31,175.6,127.5,7.08,61,175.6,61,275.6,178.9,15.30,90,275.6,90,429.5,288.1,16.88,91,428.7,235,428.3,286.8,20.37,38,456.4,31
