speed,LinkName,TQDelay
0.0,ci1,137.14048443414217
0.0,ci10,104.9014772601527
0.0,ci11,88.19878385066816
0.0,ci12,79.55198690977092
0.0,ci13,46.601480359846796
0.0,ci2,114.76776871576384
0.0,ci3,103.90101759417573
0.0,ci4,189.80427462843613
0.0,ci5,157.88513178436955
0.0,ci6,66.71369643572287
0.0,ci7,73.8736139255897
0.0,ci8,68.21274578162041
0.0,ci9,87.52176902350647
0.0,co1,25.574106037798963
0.0,co10,158.98697094464066
0.0,co11,257.6418006430868
0.0,co12,281.25217391304346
0.0,co13,194.31127077562326
0.0,co2,52.08012723814521
0.0,co3,77.27933441936234
0.0,co4,96.09311130934681
0.0,co5,92.49137390445624
0.0,co6,145.05701537596377
0.0,co7,153.4238855714484
0.0,co8,179.94925793861128
0.0,co9,151.43175745727066
10.0,ci1,109.14423986355531
10.0,ci10,88.18852130325814
10.0,ci11,76.05654334621755
10.0,ci12,55.13931245745405
10.0,ci13,40.058020212490284
10.0,ci2,84.70498639191291
10.0,ci3,79.71496284394456
10.0,ci4,160.88730544747082
10.0,ci5,123.33328994283774
10.0,ci6,55.632274902131364
10.0,ci7,57.65781563126252
10.0,ci8,78.33049429657795
10.0,ci9,75.65650485436893
10.0,co1,18.480759743463246
10.0,co10,153.1263946475688
10.0,co11,239.3970238095238
10.0,co12,255.517316017316
10.0,co13,196.37207156835336
10.0,co2,48.350608650608656
10.0,co3,79.20348563353744
10.0,co4,87.22432891607204
10.0,co5,77.41920835356969
10.0,co6,119.55336636178862
10.0,co7,140.3774926924326
10.0,co8,157.02139557500607
10.0,co9,140.51774082961947
20.0,ci1,112.39487237730886
20.0,ci10,81.55755511022045
20.0,ci11,65.27224399804017
20.0,ci12,54.35355080913512
20.0,ci13,48.859036815366416
20.0,ci2,89.03577970115472
20.0,ci3,81.14582043343653
20.0,ci4,155.43703526408171
20.0,ci5,111.2038931942557
20.0,ci6,65.98899174500167
20.0,ci7,52.00449305350281
20.0,ci8,70.17216193656094
20.0,ci9,72.95941176470588
20.0,co1,17.14058334640113
20.0,co10,130.3188229826294
20.0,co11,183.8869217930377
20.0,co12,206.07695999999999
20.0,co13,196.51446681580907
20.0,co2,47.15814124056999
20.0,co3,77.95607142857143
20.0,co4,68.6452232490814
20.0,co5,84.4455559814318
20.0,co6,98.90871920029421
20.0,co7,166.89236700938756
20.0,co8,111.6297317265384
20.0,co9,131.81809838140882
30.0,ci1,115.56347820169668
30.0,ci10,74.34630922961212
30.0,ci11,66.06291289343262
30.0,ci12,62.10262042260573
30.0,ci13,28.137395333021633
30.0,ci2,81.85106528872998
30.0,ci3,78.70579631960679
30.0,ci4,148.62680204125027
30.0,ci5,123.53354147031102
30.0,ci6,74.18294157724408
30.0,ci7,42.934230790087305
30.0,ci8,71.03554413825316
30.0,ci9,69.21509556203434
30.0,co1,19.748669396110543
30.0,co10,127.30458766510046
30.0,co11,159.93409844175116
30.0,co12,160.04435276518163
30.0,co13,199.31295681873627
30.0,co2,46.86478786865139
30.0,co3,80.80719809894146
30.0,co4,62.164701323146765
30.0,co5,72.80263723383474
30.0,co6,86.7184164187261
30.0,co7,133.99836271717095
30.0,co8,111.40020723081403
30.0,co9,130.66266112558992
40.0,ci1,12.500851900393185
40.0,ci10,71.36857386848848
40.0,ci11,71.53382128697774
40.0,ci12,60.86768581971534
40.0,ci13,4.520050013063114
40.0,ci2,33.72737205290397
40.0,ci3,30.665657620041756
40.0,ci4,53.40949720670392
40.0,ci5,80.4095238095238
40.0,ci6,51.6711079943899
40.0,ci7,48.29628015111886
40.0,ci8,57.38745621778626
40.0,ci9,42.48546409807356
40.0,co1,28.438782472962426
40.0,co10,39.30032102728732
40.0,co11,112.23429602888088
40.0,co12,130.26540472704457
40.0,co13,126.57808963331824
40.0,co2,45.38614759736644
40.0,co3,71.19000666222519
40.0,co4,19.076988733356096
40.0,co5,20.07123287671233
40.0,co6,35.07844228094576
40.0,co7,88.9069328297815
40.0,co8,73.15270205643232
40.0,co9,64.40695187165775
50.0,ci1,4.609090909090909
50.0,ci10,72.84615384615384
50.0,ci11,91.825
50.0,ci12,73.0
50.0,ci13,0.15139318885448916
50.0,ci2,57.7
50.0,ci3,12.35
50.0,ci4,75.80909090909091
50.0,ci7,86.23186813186814
50.0,ci8,54.68960071513706
50.0,ci9,65.36666666666666
50.0,co1,33.72002249718785
50.0,co11,36.68
50.0,co12,0.0
50.0,co13,93.24661016949153
50.0,co2,14.54814814814815
50.0,co3,33.406666666666666
50.0,co4,27.39090909090909
50.0,co5,30.8
50.0,co6,0.9
50.0,co7,59.025
50.0,co8,65.44032258064516
50.0,co9,45.3
