,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,0.0,0,0.0,0,0.0,0,576.6,1,0.0,0,0.0,0,0.0,0
1,1200,0.0,0,887.2,12,965.0,11,0.0,0,678.7,11,771.1,9,0.0,0,0.0,0
2,1800,1595.2,2,1016.0,23,1023.6,13,1525.1,1,639.5,9,1100.0,12,1692.7,1,1523.9,1
3,2400,1656.4,17,1144.1,28,1091.6,24,1668.2,6,662.8,19,1287.9,13,1692.3,1,1435.3,2
4,3000,1874.3,11,1271.8,23,1218.0,25,2060.5,4,642.0,7,1439.5,9,1685.4,2,0.0,0
5,3600,2112.2,10,1401.5,18,1272.9,28,2198.8,7,710.4,8,1620.8,21,1686.3,2,1973.9,2
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
