,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,530.2,1,0.0,0,0.0,0,517.1,1,0.0,0,0.0,0,0.0,0
1,1200,0.0,0,626.6,33,875.1,16,0.0,0,566.7,13,604.3,21,0.0,0,0.0,0
2,1800,1211.7,22,635.1,26,879.8,16,1196.7,8,564.5,9,632.5,16,1530.7,1,1298.9,2
3,2400,1232.8,15,658.8,35,900.4,31,1242.6,9,558.1,15,645.7,16,1462.9,2,1242.9,2
4,3000,1258.5,21,683.3,24,923.5,32,1266.6,7,526.7,5,704.8,21,1377.8,2,1265.6,1
5,3600,1289.9,26,713.5,33,899.3,22,1249.0,15,578.1,16,630.9,20,1397.6,1,1213.4,3
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
