,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,480.1,1,0.0,0,0.0,0,543.3,2,0.0,0,0.0,0,0.0,0
1,1200,0.0,0,639.2,27,856.8,12,1092.8,1,546.6,11,711.0,14,0.0,0,0.0,0
2,1800,1313.1,16,659.3,32,990.2,14,1284.4,7,530.1,6,798.1,19,1450.7,1,1358.7,2
3,2400,1287.1,14,677.5,35,991.3,26,1305.8,9,548.7,17,813.4,14,1626.2,2,1294.9,2
4,3000,1437.5,18,729.0,27,1063.6,34,1372.6,6,508.8,8,872.2,21,1444.5,2,1334.6,1
5,3600,1367.7,27,665.5,25,1017.5,21,1393.5,14,527.6,10,896.3,15,1445.5,1,1327.3,2
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
