,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,100.6,77.6,3.00,2,100.6,2,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,100.1,58.6,5.50,4,100.1,4,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,224.2,136.8,7.00,1,224.2,1,200.6,138.6,7.53,36,200.6,36,241.4,180.5,6.06,17,241.4,17,232.8,144.5,8.00,2,360.4,1,152.0,104.8,7.00,11,152.0,11,229.1,146.6,7.94,18,229.1,18,224.2,136.8,7.00,1,224.2,1,232.8,144.5,8.00,2,360.4,1
2,1800,366.1,246.3,12.41,27,460.2,51,278.7,201.2,10.07,29,278.7,29,244.0,178.5,7.38,21,244.0,21,384.8,249.0,14.43,7,422.0,6,102.5,65.5,3.43,7,102.5,7,278.1,186.5,12.86,21,278.1,21,366.0,246.3,12.37,27,460.1,51,384.8,249.0,14.43,7,422.0,6
3,2400,424.6,283.7,15.60,15,493.2,63,316.5,236.4,9.97,30,316.5,30,257.9,186.5,8.63,30,257.9,30,397.2,279.8,20.67,9,412.2,7,139.9,97.5,6.06,16,139.9,16,278.1,193.8,15.33,15,278.1,15,417.1,277.7,15.25,16,490.2,64,397.2,279.8,20.67,9,412.2,7
4,3000,387.0,268.1,13.95,21,462.0,69,335.7,255.6,12.27,22,335.7,22,266.8,196.1,8.30,27,266.8,27,422.7,291.4,17.00,12,438.8,10,163.2,118.4,6.67,9,163.2,9,320.1,223.0,14.45,22,320.1,22,391.0,272.1,14.15,20,464.3,68,422.7,291.4,17.00,12,438.8,10
5,3600,494.7,353.7,17.41,32,482.6,56,346.4,263.7,10.80,30,346.4,30,319.1,226.7,11.70,23,319.1,23,442.6,331.0,14.43,7,519.2,5,121.7,80.1,5.57,14,121.7,14,322.3,232.7,17.33,15,322.3,15,494.6,353.7,17.41,32,482.6,56,442.6,331.0,14.43,7,519.2,5
6,Total,421.2,291.6,14.85,96,473.6,240,287.1,212.1,9.81,149,287.1,149,267.0,194.3,8.56,118,267.0,118,402.8,280.1,16.43,37,440.1,29,134.4,91.7,5.87,61,134.4,61,285.8,196.3,13.42,91,285.8,91,421.1,291.6,14.84,96,473.6,240,402.8,280.1,16.43,37,440.1,29
