,timeNo.:,traveltime1,vehicles1,traveltime2,vehicles2,traveltime3,vehicles3,traveltime4,vehicles4,traveltime5,vehicles5,traveltime6,vehicles6,traveltime7,vehicles7,traveltime8,vehicles8
0,600,0.0,0,0.0,0,0.0,0,0.0,0,523.7,2,0.0,0,0.0,0,0.0,0
1,1200,1119.4,1,739.9,28,916.7,17,0.0,0,599.1,18,766.8,16,0.0,0,0.0,0
2,1800,1441.8,9,926.7,17,1028.8,23,1530.1,5,611.8,22,1023.3,12,1626.7,1,1437.0,2
3,2400,1699.2,17,1482.5,7,1244.9,38,1738.3,6,602.7,17,1364.0,20,1532.5,2,1497.6,1
4,3000,2001.2,12,1601.5,42,1394.0,32,1915.7,8,630.6,15,1482.5,19,1459.5,2,0.0,0
5,3600,2220.3,7,1691.4,30,1586.8,18,2119.4,11,577.3,18,1710.6,18,1621.5,1,1916.7,2
6,3600,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
