,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,175.8,133.7,6.00,1,175.8,1,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,65.6,52.6,2.00,2,65.6,2,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,0.0,0.0,0.00,0,0.0,0,287.2,219.4,8.81,21,287.2,21,312.8,258.0,7.00,10,312.8,10,0.0,0.0,0.00,0,0.0,0,137.4,110.9,3.55,11,137.4,11,267.1,187.8,8.69,16,267.1,16,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
2,1800,507.1,392.2,13.83,12,408.0,36,395.5,307.8,13.33,27,395.5,27,358.5,299.1,7.56,18,358.5,18,482.3,335.5,21.00,9,513.2,7,138.2,110.0,3.78,9,138.2,9,343.5,232.2,22.58,19,343.5,19,507.1,392.2,13.83,12,408.0,36,482.3,335.5,21.00,9,513.2,7
3,2400,594.2,448.5,18.10,20,454.8,68,471.9,341.0,24.41,34,471.9,34,395.6,316.4,9.81,27,395.6,27,446.7,311.7,23.67,6,519.8,4,142.7,115.7,4.19,16,142.7,16,420.8,279.3,30.43,14,420.8,14,594.1,448.5,18.10,20,454.5,68,446.7,311.7,23.67,6,519.8,4
4,3000,689.9,506.2,27.35,17,492.3,65,504.1,359.0,37.79,19,504.1,19,364.6,290.6,9.12,33,364.6,33,530.5,339.7,43.00,5,563.0,4,170.6,139.6,4.44,9,170.6,9,474.8,309.1,44.00,19,474.8,19,689.7,506.1,27.29,17,492.0,65,530.5,339.7,43.00,5,563.0,4
5,3600,715.3,508.8,40.08,26,569.3,50,608.8,415.1,61.43,23,608.8,23,359.9,292.6,8.04,25,359.9,25,596.4,374.2,58.00,13,632.2,11,167.0,136.9,3.86,14,167.0,14,505.7,299.0,67.95,21,505.7,21,715.1,508.8,40.08,26,569.2,50,596.4,374.2,58.00,13,632.2,11
6,Total,643.9,473.4,27.13,75,484.4,219,452.1,328.1,28.10,125,452.1,125,365.4,295.7,8.61,113,365.4,113,528.1,347.1,39.39,33,572.2,26,148.2,120.3,3.90,61,148.2,61,408.2,263.8,36.60,89,408.2,89,643.8,473.4,27.12,75,484.2,219,528.1,347.1,39.39,33,572.2,26
