,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,120.6,84.5,5.00,5,120.6,5,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,342.7,225.0,12.00,1,342.7,1,329.7,247.6,10.92,26,329.7,26,274.1,197.7,8.92,12,274.1,12,0.0,0.0,0.00,0,0.0,0,157.6,108.0,6.79,14,157.6,14,347.0,263.1,13.00,14,347.0,14,342.7,225.0,12.00,1,342.7,1,0.0,0.0,0.00,0,0.0,0
2,1800,566.1,421.7,18.17,12,542.4,36,521.7,363.7,28.08,26,521.7,26,402.1,318.8,12.50,22,402.1,22,542.8,406.1,24.40,5,636.7,3,166.0,114.7,6.41,17,166.0,17,566.0,397.0,32.47,17,566.0,17,566.0,421.7,18.17,12,542.4,36,542.8,406.1,24.40,5,636.7,3
3,2400,763.7,542.4,36.15,20,515.7,68,708.3,468.7,61.44,41,708.3,41,524.2,393.5,21.79,42,524.2,42,878.9,607.2,74.86,7,900.9,6,157.8,113.1,5.83,18,157.8,18,824.8,544.1,89.07,15,824.8,15,763.4,542.4,36.15,20,515.6,68,878.9,607.2,74.86,7,900.9,6
4,3000,899.0,615.1,65.20,20,560.5,68,726.5,459.0,75.23,26,726.5,26,573.7,439.3,23.25,32,573.7,32,1001.9,658.6,97.50,6,1022.4,5,173.0,120.8,6.63,16,173.0,16,952.8,608.7,112.53,15,952.8,15,897.1,614.8,64.65,20,559.9,68,1001.9,658.6,97.50,6,1022.4,5
5,3600,1029.8,690.2,80.00,25,724.6,49,1097.4,793.2,92.80,15,1097.4,15,574.3,440.9,26.29,35,574.3,35,1292.1,870.7,137.42,12,1293.9,11,203.4,149.2,7.56,9,203.4,9,1168.7,757.8,152.52,21,1168.7,21,1024.8,687.3,79.08,25,722.1,49,1292.1,870.7,137.42,12,1293.9,11
6,Total,847.9,585.7,54.58,78,579.1,222,645.7,439.9,51.35,134,645.7,134,507.8,387.4,20.71,143,507.8,143,1012.7,689.4,96.00,30,1066.4,25,165.4,116.4,6.43,79,165.4,79,801.1,532.2,84.89,82,801.1,82,845.7,584.8,54.14,78,578.3,222,1012.7,689.4,96.00,30,1066.4,25
