,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,81.9,38.4,4.75,4,81.9,4,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,39.9,22.9,2.50,2,39.9,2,146.0,86.2,8.00,4,146.0,4,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,208.6,99.4,13.67,3,208.6,3,147.1,75.5,8.18,34,147.1,34,180.6,121.1,7.05,19,180.6,19,233.5,160.6,7.50,2,277.0,1,90.8,53.1,3.94,16,90.8,16,189.0,112.1,11.53,15,189.0,15,223.6,113.5,14.00,4,223.6,4,233.5,160.6,7.50,2,277.0,1
2,1800,280.1,162.3,12.63,27,320.9,51,172.8,97.9,8.89,37,172.8,37,199.9,137.0,7.11,28,199.9,28,377.4,250.4,18.13,8,443.8,6,103.8,67.8,4.22,9,103.8,9,302.2,202.4,16.79,19,302.2,19,280.5,162.6,12.54,26,321.9,50,377.4,250.4,18.13,8,443.8,6
3,2400,308.2,182.1,12.67,15,376.5,63,170.6,97.3,8.00,31,170.6,31,193.0,133.1,7.22,23,193.0,23,449.3,323.6,19.13,8,477.7,7,81.4,48.3,4.18,17,81.4,17,322.6,204.9,21.06,18,322.6,18,308.1,182.1,12.67,15,376.5,63,449.3,323.6,19.13,8,477.7,7
4,3000,330.2,199.8,13.96,26,343.8,74,220.0,130.7,11.00,29,220.0,29,233.8,165.1,8.47,32,233.8,32,468.1,302.1,36.88,8,532.5,6,93.0,53.4,4.00,9,93.0,9,385.9,221.2,42.65,23,385.9,23,330.2,199.8,13.96,26,343.8,74,468.1,302.1,36.88,8,532.5,6
5,3600,375.3,235.9,17.45,31,325.5,79,207.2,122.6,10.19,27,207.2,27,207.5,134.6,6.60,25,207.5,25,448.4,286.4,32.11,9,523.8,7,80.1,46.1,4.40,15,80.1,15,406.0,223.9,46.13,16,406.0,16,375.2,235.9,17.45,31,325.4,79,448.4,286.4,32.11,9,523.8,7
6,Total,323.8,195.3,14.47,102,340.3,270,178.9,101.6,9.06,162,178.9,162,205.8,140.5,7.36,127,205.8,127,424.6,283.1,25.63,35,486.9,27,86.6,51.5,4.10,68,86.6,68,319.3,191.9,27.60,95,319.3,95,323.8,195.3,14.47,102,340.2,270,424.6,283.1,25.63,35,486.9,27
