,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,136.2,106.4,6.00,2,136.2,2,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,173.3,156.9,3.50,2,173.3,2,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,347.0,266.2,12.00,1,347.0,1,281.3,198.1,12.72,25,281.3,25,202.0,151.3,6.75,12,202.0,12,0.0,0.0,0.00,0,0.0,0,222.3,173.2,6.10,10,222.3,10,244.1,168.6,7.93,15,244.1,15,347.0,266.2,12.00,1,347.0,1,0.0,0.0,0.00,0,0.0,0
2,1800,461.1,324.2,17.73,22,540.3,46,309.2,212.2,13.57,23,309.2,23,304.0,220.9,9.50,24,304.0,24,489.6,316.9,25.50,6,583.9,4,241.9,192.5,7.86,7,241.9,7,367.1,227.8,28.75,20,367.1,20,460.9,324.2,17.68,22,540.2,46,489.6,316.9,25.50,6,583.9,4
3,2400,528.4,372.0,16.42,12,575.6,60,439.2,309.7,25.06,33,439.2,33,323.9,244.4,8.45,29,323.9,29,533.2,348.4,34.73,11,580.6,9,256.1,195.9,8.44,18,256.1,18,422.4,268.5,35.50,12,422.4,12,528.3,372.0,16.42,12,575.6,60,533.2,348.4,34.73,11,580.6,9
4,3000,613.3,431.6,27.61,23,608.4,71,497.2,326.2,41.00,21,497.2,21,330.6,238.2,11.29,28,330.6,28,690.2,434.9,75.25,4,738.5,3,261.9,203.3,8.46,13,261.9,13,566.9,360.4,73.93,14,566.9,14,613.2,431.6,27.61,23,608.4,71,690.2,434.9,75.25,4,738.5,3
5,3600,691.8,469.2,50.92,24,611.9,48,630.1,410.1,63.12,26,630.1,26,309.0,230.1,10.71,21,309.0,21,797.3,505.8,77.15,13,811.5,12,225.7,174.1,6.73,11,225.7,11,620.4,387.9,76.52,23,620.4,23,691.7,469.2,50.92,24,611.9,48,797.3,505.8,77.15,13,811.5,12
6,Total,579.8,403.1,29.95,82,585.5,226,428.7,290.6,30.55,130,428.7,130,305.8,225.5,9.61,114,305.8,114,645.0,413.2,54.09,34,696.9,28,242.0,188.2,7.52,61,242.0,61,455.7,289.0,46.61,84,455.7,84,579.6,403.1,29.94,82,585.4,226,645.0,413.2,54.09,34,696.9,28
