,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,135.1,105.2,5.00,2,135.1,2,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,98.5,75.1,3.00,5,98.5,5,223.1,173.3,6.00,1,223.1,1,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,0.0,0.0,0.00,0,0.0,0,276.2,184.3,12.23,31,276.2,31,253.2,190.5,7.00,16,253.2,16,318.1,220.3,14.00,2,406.4,1,120.5,89.0,4.00,13,120.5,13,326.1,234.0,13.14,14,326.1,14,0.0,0.0,0.00,0,0.0,0,318.1,220.3,14.00,2,406.4,1
2,1800,502.0,347.9,22.38,21,454.3,45,411.0,268.7,30.28,32,411.0,32,320.5,252.3,8.86,21,320.5,21,431.2,302.7,18.86,7,511.6,5,147.4,110.2,5.06,17,147.4,17,430.5,305.4,18.78,23,430.5,23,502.0,347.9,22.38,21,454.3,45,431.2,302.7,18.86,7,511.6,5
3,2400,604.4,422.0,27.93,15,538.6,63,540.9,348.0,55.50,30,540.9,30,396.1,305.7,11.34,32,396.1,32,604.3,411.0,33.00,7,665.7,6,146.0,106.3,4.70,10,146.0,10,532.5,368.9,32.14,14,532.5,14,604.3,422.0,27.93,15,538.5,63,604.3,411.0,33.00,7,665.7,6
4,3000,775.8,536.1,54.42,19,579.6,67,762.5,509.9,80.27,15,762.5,15,447.4,351.8,14.97,36,447.4,36,662.9,444.6,49.00,7,730.7,6,119.3,83.7,4.13,15,119.3,15,656.4,432.9,56.63,24,656.4,24,775.4,536.1,54.37,19,579.2,67,662.9,444.6,49.00,7,730.7,6
5,3600,913.8,627.9,78.79,29,675.2,53,811.1,541.7,80.02,41,811.1,41,506.6,385.9,20.38,24,506.6,24,865.0,572.9,79.67,15,922.0,13,155.0,120.5,4.77,13,155.0,13,752.5,481.0,77.88,24,752.5,24,913.3,627.9,78.76,29,675.0,53,865.0,572.9,79.67,15,922.0,13
6,Total,724.4,500.4,50.10,84,565.8,228,549.0,363.0,49.72,151,549.0,151,401.0,310.5,13.09,129,401.0,129,671.0,451.1,50.76,38,752.5,31,134.7,99.9,4.44,73,134.7,73,559.6,375.7,43.00,100,559.6,100,724.1,500.4,50.07,84,565.6,228,671.0,451.1,50.76,38,752.5,31
