,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,116.6,82.3,5.00,1,116.6,1,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,146.9,78.8,5.40,5,146.9,5,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,0.0,0.0,0.00,0,0.0,0,245.4,178.0,9.18,34,245.4,34,241.1,180.4,6.71,17,241.1,17,330.7,286.9,4.00,1,0.0,0,153.6,123.7,4.67,18,153.6,18,221.0,139.7,8.69,13,221.0,13,0.0,0.0,0.00,0,0.0,0,330.7,286.9,4.00,1,0.0,0
2,1800,421.1,285.2,15.13,24,369.3,48,301.3,224.4,9.70,23,301.3,23,300.1,223.7,8.32,19,300.1,19,356.6,238.0,13.67,9,416.8,7,134.0,97.4,4.20,5,134.0,5,296.0,209.8,10.95,21,296.0,21,421.0,285.2,15.13,24,369.2,48,356.6,238.0,13.67,9,416.8,7
3,2400,458.5,313.1,14.13,15,417.6,87,339.3,245.6,13.38,34,339.3,34,296.4,222.5,8.27,30,296.4,30,395.1,264.1,17.64,11,398.2,10,147.5,113.8,4.16,19,147.5,19,314.1,217.0,14.29,17,314.1,17,458.5,313.1,14.13,15,417.6,87,395.1,264.1,17.64,11,398.2,10
4,3000,487.3,340.5,15.90,21,428.9,45,358.6,257.5,14.32,28,358.6,28,328.2,250.3,9.71,28,328.2,28,396.9,251.8,22.17,6,503.8,4,145.4,106.9,4.75,8,145.4,8,437.9,282.9,32.35,20,437.9,20,487.3,340.5,15.90,21,428.9,45,396.9,251.8,22.17,6,503.8,4
5,3600,520.6,372.7,19.00,31,410.8,79,318.5,230.0,10.95,21,318.5,21,310.2,222.2,9.71,24,310.2,24,483.6,325.7,25.69,13,527.9,11,123.3,89.4,4.27,11,123.3,11,427.1,277.9,29.19,16,427.1,16,520.5,372.7,19.00,31,410.8,79,483.6,325.7,25.69,13,527.9,11
6,Total,476.4,332.4,16.46,91,408.5,259,309.6,224.7,11.53,141,309.6,141,299.4,223.2,8.69,118,299.4,118,413.9,277.0,19.70,40,460.1,32,143.6,110.1,4.41,61,143.6,61,334.3,221.8,18.77,92,334.3,92,476.4,332.4,16.46,91,408.5,259,413.9,277.0,19.70,40,460.1,32
