,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,102.9,53.3,6.40,5,102.9,5,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,119.8,96.2,4.50,2,119.8,2,140.2,106.1,7.00,1,140.2,1,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,173.1,103.3,10.00,1,173.1,1,174.4,110.1,8.03,33,174.4,33,193.6,140.0,7.20,20,193.6,20,289.9,189.8,9.50,2,297.9,1,124.7,90.8,6.36,11,124.7,11,221.9,157.2,8.95,19,221.9,19,173.1,103.3,10.00,1,173.1,1,289.9,189.8,9.50,2,297.9,1
2,1800,311.6,199.4,13.54,28,360.9,52,211.8,133.1,9.18,40,211.8,40,192.2,126.9,8.28,18,192.2,18,360.9,250.9,12.88,8,388.7,6,127.6,96.1,5.38,8,127.6,8,279.1,190.5,11.56,18,279.1,18,311.6,199.4,13.54,28,360.8,52,360.9,250.9,12.88,8,388.7,6
3,2400,334.9,217.2,12.31,13,335.0,61,180.4,114.8,8.83,23,180.4,23,206.2,142.1,8.56,32,206.2,32,369.5,240.8,17.78,9,390.3,8,144.7,106.6,6.50,16,144.7,16,296.9,205.3,15.31,16,296.9,16,334.8,217.2,12.31,13,334.9,61,369.5,240.8,17.78,9,390.3,8
4,3000,344.9,224.3,14.38,26,379.4,74,270.4,180.6,13.75,32,270.4,32,241.3,173.8,8.83,29,241.3,29,365.6,233.4,22.57,7,425.4,5,132.5,95.0,5.11,9,132.5,9,328.4,218.0,24.50,20,328.4,20,344.9,224.3,14.38,26,379.4,74,365.6,233.4,22.57,7,425.4,5
5,3600,397.1,266.4,18.16,32,402.3,56,198.0,128.7,9.27,26,198.0,26,189.8,126.5,7.32,22,189.8,22,431.5,309.5,19.67,12,459.3,10,131.3,92.9,5.90,10,131.3,10,353.2,260.6,19.00,17,353.2,17,397.1,266.4,18.16,32,402.3,56,431.5,309.5,19.67,12,459.3,10
6,Total,349.3,228.7,15.04,100,368.8,244,205.6,132.0,9.74,159,205.6,159,207.5,144.2,8.13,121,207.5,121,382.4,260.6,17.79,38,415.8,30,133.1,97.3,5.91,56,133.1,56,293.4,204.3,15.86,91,293.4,91,349.2,228.7,15.04,100,368.7,244,382.4,260.6,17.79,38,415.7,30
