,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,144.7,109.3,6.50,2,144.7,2,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,130.7,118.5,2.00,1,130.7,1,143.1,102.2,4.00,3,143.1,3,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,240.7,182.9,6.67,3,240.7,3,223.7,170.9,7.21,29,223.7,29,213.1,165.6,5.73,22,213.1,22,0.0,0.0,0.00,0,0.0,0,141.8,118.0,3.62,13,141.8,13,268.0,210.6,8.53,15,268.0,15,240.7,182.9,6.67,3,240.7,3,0.0,0.0,0.00,0,0.0,0
2,1800,378.1,275.8,12.90,21,346.6,45,295.2,216.4,10.21,28,295.2,28,236.9,178.2,7.07,14,236.9,14,444.5,332.8,11.86,7,488.5,5,135.6,111.9,3.71,7,135.6,7,314.3,244.4,10.10,21,314.3,21,377.9,275.8,12.86,21,346.5,45,444.5,332.8,11.86,7,488.5,5
3,2400,443.7,326.7,13.00,17,424.8,89,290.7,217.8,11.00,40,290.7,40,283.5,218.3,8.81,31,283.5,31,493.1,389.9,16.50,8,556.6,6,144.0,115.3,3.50,16,144.0,16,321.8,239.8,13.92,12,321.8,12,443.5,326.7,13.00,17,424.7,89,493.1,389.9,16.50,8,556.6,6
4,3000,450.0,334.0,14.45,22,414.7,46,348.3,246.2,17.79,29,348.3,29,267.9,205.9,8.00,28,267.9,28,473.9,364.2,18.75,8,536.9,6,150.5,125.5,2.80,5,150.5,5,415.8,303.6,20.65,23,415.8,23,450.0,334.0,14.45,22,414.7,46,473.9,364.2,18.75,8,536.9,6
5,3600,491.3,349.9,21.25,32,422.6,80,370.7,282.8,15.61,23,370.7,23,278.2,218.1,7.33,24,278.2,24,534.1,416.4,24.73,11,557.4,10,158.1,134.8,3.91,11,158.1,11,418.2,327.7,18.57,14,418.2,14,491.2,349.9,21.25,32,422.6,80,534.1,416.4,24.73,11,557.4,10
6,Total,440.3,320.4,15.89,95,406.9,263,300.0,222.5,12.07,151,300.0,151,260.3,200.9,7.55,119,260.3,119,491.8,380.7,18.74,34,539.9,27,145.7,120.6,3.55,53,145.7,53,344.7,261.9,14.25,88,344.7,88,440.2,320.4,15.88,95,406.8,263,491.8,380.7,18.74,34,539.9,27
