,timeNo.:,delay1,stoped1,stops1,vehicle1,per delay1,pers1,delay2,stoped2,stops2,vehicle2,per delay2,pers2,delay3,stoped3,stops3,vehicle3,per delay3,pers3,delay4,stoped4,stops4,vehicle4,per delay4,pers4,delay5,stoped5,stops5,vehicle5,per delay5,pers5,delay6,stoped6,stops6,vehicle6,per delay6,pers6,delay7,stoped7,stops7,vehicle7,per delay7,pers7,delay8,stoped8,stops8,vehicle8,per delay8,pers8
0,600,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,113.2,96.6,4.00,2,113.2,2,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0,0.0,0.0,0.00,0,0.0,0
1,1200,301.3,251.0,5.00,1,301.3,1,157.1,124.6,5.06,18,157.1,18,134.7,99.5,4.27,15,134.7,15,231.2,157.1,9.00,1,0.0,0,137.6,117.8,3.33,6,137.6,6,153.6,124.5,4.33,12,153.6,12,301.3,251.0,5.00,1,301.3,1,231.2,157.1,9.00,1,0.0,0
2,1800,303.5,237.1,7.30,10,526.2,34,154.2,113.9,4.43,21,154.2,21,163.4,125.7,5.67,9,163.4,9,290.4,241.5,7.20,5,275.3,4,62.2,48.3,1.90,10,62.2,10,184.0,146.6,4.55,11,184.0,11,303.5,237.1,7.30,10,526.2,34,290.4,241.5,7.20,5,275.3,4
3,2400,348.3,279.0,6.81,16,500.0,64,176.5,136.9,5.04,23,176.5,23,192.7,161.8,4.50,12,192.7,12,244.2,181.8,6.00,6,223.0,4,104.9,86.0,2.86,7,104.9,7,151.9,116.2,4.73,11,151.9,11,348.3,279.0,6.81,16,500.0,64,244.2,181.8,6.00,6,223.0,4
4,3000,332.5,259.6,7.00,13,447.3,61,164.1,127.4,4.64,25,164.1,25,169.9,137.8,4.32,19,169.9,19,246.6,189.2,7.00,7,214.6,5,137.0,114.1,3.20,10,137.0,10,165.5,123.6,4.67,12,165.5,12,332.5,259.6,7.00,13,447.3,61,246.6,189.2,7.00,7,214.6,5
5,3600,289.0,217.8,6.64,11,356.1,35,137.4,103.3,3.63,16,137.4,16,183.0,145.0,4.31,16,183.0,16,271.2,207.9,6.50,4,240.7,3,102.9,85.8,2.60,10,102.9,10,184.5,140.5,5.40,10,184.5,10,288.9,217.8,6.64,11,356.1,35,271.2,207.9,6.50,4,240.7,3
6,Total,321.8,252.1,6.88,51,461.2,195,159.5,122.5,4.60,103,159.5,103,168.4,133.9,4.51,71,168.4,71,259.1,200.5,6.78,23,236.8,16,106.8,88.5,2.78,45,106.8,45,167.3,129.9,4.71,56,167.3,56,321.7,252.1,6.88,51,461.2,195,259.1,200.5,6.78,23,236.8,16
